name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Jeremy Hellickson,2010,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Jaso,2010,Tampa Bay Rays,339,57,89,5,44,59,39,.263,.372,.378,.750,hitter
Desmond Jennings,2010,Tampa Bay Rays,21,5,4,0,2,2,4,.190,.292,.333,.625,hitter
Dan Johnson,2010,Tampa Bay Rays,111,15,22,7,23,25,27,.198,.343,.414,.757,hitter
Matt Joyce,2010,Tampa Bay Rays,216,30,52,10,40,40,55,.241,.360,.477,.837,hitter
Gabe Kapler,2010,Tampa Bay Rays,124,19,26,2,14,11,24,.210,.288,.290,.578,hitter
Evan Longoria,2010,Tampa Bay Rays,574,96,169,22,104,72,124,.294,.372,.507,.879,hitter
Dioner Navarro,2010,Tampa Bay Rays,124,11,24,1,7,12,20,.194,.270,.258,.528,hitter
Jeff Niemann,2010,Tampa Bay Rays,5,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Carlos Pena,2010,Tampa Bay Rays,484,64,95,28,84,87,158,.196,.325,.407,.732,hitter
David Price,2010,Tampa Bay Rays,7,0,1,0,0,0,5,.143,.143,.143,.286,hitter
Chad Qualls,2010,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sean Rodríguez,2010,Tampa Bay Rays,343,53,86,9,40,21,97,.251,.308,.397,.705,hitter
James Shields,2010,Tampa Bay Rays,2,0,1,0,0,0,0,.500,.500,.500,1.000,hitter
Kelly Shoppach,2010,Tampa Bay Rays,158,17,31,5,17,20,71,.196,.308,.342,.650,hitter
Andy Sonnanstine,2010,Tampa Bay Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Rafael Soriano,2010,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
B.J. Upton,2010,Tampa Bay Rays,536,89,127,18,62,67,164,.237,.322,.424,.746,hitter
Dan Wheeler,2010,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ben Zobrist,2010,Tampa Bay Rays,541,77,129,10,75,92,107,.238,.346,.353,.699,hitter
Elvis Andrus,2010,Texas Rangers,588,88,156,0,35,64,96,.265,.342,.301,.643,hitter
Joaquin Arias,2010,Texas Rangers,98,18,27,0,9,2,17,.276,.290,.347,.637,hitter
Andrés Blanco,2010,Texas Rangers,166,17,46,0,13,11,24,.277,.330,.349,.679,hitter
Brandon Boggs,2010,Texas Rangers,7,0,0,0,0,1,4,.000,.125,.000,.125,hitter
Julio Borbon,2010,Texas Rangers,438,60,121,3,42,19,59,.276,.309,.340,.649,hitter
Jorge Cantu,2010,Florida Marlins,374,41,98,10,54,23,76,.262,.310,.409,.719,hitter
Alex Cora,2010,New York Mets,169,14,35,0,20,10,16,.207,.265,.278,.543,hitter
Nelson Cruz,2010,Texas Rangers,399,60,127,22,78,38,81,.318,.374,.576,.950,hitter
Chris Davis,2010,Texas Rangers,120,7,23,1,4,15,40,.192,.279,.292,.571,hitter
Scott Feldman,2010,Texas Rangers,6,1,1,0,0,0,3,.167,.167,.333,.500,hitter
Neftalí Feliz,2010,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Frank Francisco,2010,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Francoeur,2010,New York Mets,401,43,95,11,54,29,76,.237,.293,.369,.662,hitter
Ryan Garko,2010,Texas Rangers,33,0,3,0,3,3,4,.091,.167,.091,.258,hitter
Craig Gentry,2010,Texas Rangers,33,4,7,0,3,1,11,.212,.229,.212,.441,hitter
Esteban German,2010,Texas Rangers,13,5,3,0,1,3,2,.231,.375,.231,.606,hitter
Vladimir Guerrero,2010,Texas Rangers,593,83,178,29,115,35,60,.300,.345,.496,.841,hitter
Cristian Guzman,2010,Washington Nationals,319,44,90,2,25,17,53,.282,.327,.361,.688,hitter
Josh Hamilton,2010,Texas Rangers,518,95,186,32,100,43,95,.359,.411,.633,1.044,hitter
Rich Harden,2010,Texas Rangers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Harrison,2010,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Tommy Hunter,2010,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Ian Kinsler,2010,Texas Rangers,391,73,112,9,45,56,57,.286,.382,.412,.794,hitter
Cliff Lee,2010,Seattle Mariners,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Colby Lewis,2010,Texas Rangers,7,1,2,0,2,0,2,.286,.286,.286,.572,hitter
Bengie Molina,2010,San Francisco Giants,202,17,52,3,17,14,19,.257,.312,.332,.644,hitter
Mitch Moreland,2010,Texas Rangers,145,20,37,9,25,25,36,.255,.364,.469,.833,hitter
David Murphy,2010,Texas Rangers,419,54,122,12,65,45,71,.291,.358,.449,.807,hitter
Dustin Nippert,2010,Texas Rangers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Darren O'Day,2010,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alexi Ogando,2010,Texas Rangers,1,1,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Darren Oliver,2010,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Max Ramirez,2010,Texas Rangers,69,8,15,2,8,12,22,.217,.341,.348,.689,hitter
Chris Ray,2010,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jarrod Saltalamacchia,2010,Texas Rangers,5,0,1,0,1,0,1,.200,.200,.200,.400,hitter
Justin Smoak,2010,Texas Rangers,235,29,49,8,34,38,57,.209,.316,.353,.669,hitter
Taylor Teagarden,2010,Texas Rangers,71,10,11,4,6,8,34,.155,.259,.338,.597,hitter
Matt Treanor,2010,Texas Rangers,237,22,50,5,27,22,43,.211,.287,.308,.595,hitter
C.J. Wilson,2010,Texas Rangers,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Michael Young,2010,Texas Rangers,656,99,186,21,91,50,115,.284,.330,.444,.774,hitter
J.P. Arencibia,2010,Toronto Blue Jays,35,3,5,2,4,2,11,.143,.189,.343,.532,hitter
José Bautista,2010,Toronto Blue Jays,569,109,148,54,124,100,116,.260,.378,.617,.995,hitter
Taylor Buchholz,2010,Colorado Rockies,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
John Buck,2010,Toronto Blue Jays,409,53,115,20,66,16,111,.281,.314,.489,.803,hitter
Shawn Camp,2010,Toronto Blue Jays,1,0,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Brett Cecil,2010,Toronto Blue Jays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Scott Downs,2010,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Edwin Encarnación,2010,Toronto Blue Jays,332,47,81,21,51,29,60,.244,.305,.482,.787,hitter
Yunel Escobar,2010,Atlanta Braves,261,28,62,0,19,37,31,.238,.334,.284,.618,hitter
Dana Eveland,2010,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Frasor,2010,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Gonzalez,2010,Toronto Blue Jays,328,47,85,17,50,17,65,.259,.296,.497,.793,hitter
Nick Green,2010,Los Angeles Dodgers,8,0,1,0,1,0,2,.125,.222,.125,.347,hitter
Kevin Gregg,2010,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aaron Hill,2010,Toronto Blue Jays,528,70,108,26,68,41,85,.205,.271,.394,.665,hitter
Jarrett Hoffpauir,2010,Toronto Blue Jays,34,1,7,0,0,2,5,.206,.250,.235,.485,hitter
Casey Janssen,2010,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Fred Lewis,2010,Toronto Blue Jays,428,70,112,8,36,38,104,.262,.332,.414,.746,hitter
Rommie Lewis,2010,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam Lind,2010,Toronto Blue Jays,569,57,135,23,72,38,144,.237,.287,.425,.712,hitter
Jesse Litsch,2010,Toronto Blue Jays,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Shaun Marcum,2010,Toronto Blue Jays,4,1,1,0,1,1,2,.250,.400,.500,.900,hitter
Mike McCoy,2010,Toronto Blue Jays,82,9,16,0,3,8,20,.195,.267,.244,.511,hitter
John McDonald,2010,Toronto Blue Jays,152,27,38,6,23,6,26,.250,.273,.454,.727,hitter
José Molina,2010,Toronto Blue Jays,167,13,41,6,12,9,36,.246,.304,.377,.681,hitter
Brandon Morrow,2010,Toronto Blue Jays,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Lyle Overbay,2010,Toronto Blue Jays,534,75,130,20,67,67,131,.243,.329,.433,.762,hitter
David Purcey,2010,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeremy Reed,2010,Toronto Blue Jays,21,1,3,1,3,2,8,.143,.217,.286,.503,hitter
Josh Roenicke,2010,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ricky Romero,2010,Toronto Blue Jays,4,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Randy Ruiz,2010,Toronto Blue Jays,40,3,6,1,1,0,11,.150,.150,.275,.425,hitter
Travis Snider,2010,Toronto Blue Jays,298,36,76,14,32,21,79,.255,.304,.463,.767,hitter
Brian Tallet,2010,Toronto Blue Jays,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vernon Wells,2010,Toronto Blue Jays,590,79,161,31,88,50,84,.273,.331,.515,.846,hitter
Dewayne Wise,2010,Toronto Blue Jays,112,20,28,3,14,4,29,.250,.282,.393,.675,hitter
Scott Baker,2010,Minnesota Twins,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Nick Blackburn,2010,Minnesota Twins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Burnett,2010,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Drew Butera,2010,Minnesota Twins,142,12,28,2,13,4,25,.197,.237,.296,.533,hitter
Matt Capps,2010,Washington Nationals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Alexi Casilla,2010,Minnesota Twins,152,26,42,1,20,13,17,.276,.331,.395,.726,hitter
Jesse Crain,2010,Minnesota Twins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Michael Cuddyer,2010,Minnesota Twins,609,93,165,14,81,58,93,.271,.336,.417,.753,hitter
Brian Duensing,2010,Minnesota Twins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Randy Flores,2010,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian Fuentes,2010,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Guerrier,2010,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
J.J. Hardy,2010,Minnesota Twins,340,44,91,6,38,28,54,.268,.320,.394,.714,hitter
Brendan Harris,2010,Minnesota Twins,108,11,17,1,4,9,23,.157,.233,.213,.446,hitter
Orlando Hudson,2010,Minnesota Twins,497,80,133,6,37,50,87,.268,.338,.372,.710,hitter
Luke Hughes,2010,Minnesota Twins,7,1,2,1,1,0,3,.286,.286,.714,1.000,hitter
Jason Kubel,2010,Minnesota Twins,518,68,129,21,92,56,116,.249,.323,.427,.750,hitter
Francisco Liriano,2010,Minnesota Twins,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Ron Mahay,2010,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Manship,2010,Minnesota Twins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Joe Mauer,2010,Minnesota Twins,510,88,167,9,75,65,53,.327,.402,.469,.871,hitter
Jose Mijares,2010,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jose Morales,2010,Minnesota Twins,36,4,7,0,7,6,14,.194,.295,.250,.545,hitter
Justin Morneau,2010,Minnesota Twins,296,53,102,18,56,50,62,.345,.437,.618,1.055,hitter
Carl Pavano,2010,Minnesota Twins,6,0,3,0,0,0,2,.500,.500,.500,1.000,hitter
Trevor Plouffe,2010,Minnesota Twins,41,7,6,2,6,0,14,.146,.143,.317,.460,hitter
Nick Punto,2010,Minnesota Twins,252,24,60,1,20,28,50,.238,.313,.302,.615,hitter
Wilson Ramos,2010,Minnesota Twins,27,2,8,0,1,0,3,.296,.321,.407,.728,hitter
Jon Rauch,2010,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jason Repko,2010,Minnesota Twins,127,19,29,3,9,13,38,.228,.324,.346,.670,hitter
Ben Revere,2010,Minnesota Twins,28,1,5,0,2,2,5,.179,.233,.179,.412,hitter
Kevin Slowey,2010,Minnesota Twins,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Denard Span,2010,Minnesota Twins,629,85,166,3,58,60,74,.264,.331,.348,.679,hitter
Jim Thome,2010,Minnesota Twins,276,48,78,25,59,60,82,.283,.412,.627,1.039,hitter
Matt Tolbert,2010,Minnesota Twins,87,8,20,1,18,9,18,.230,.293,.379,.672,hitter
Danny Valencia,2010,Minnesota Twins,299,30,93,7,40,20,46,.311,.351,.448,.799,hitter
Delmon Young,2010,Minnesota Twins,570,77,170,21,112,28,81,.298,.333,.493,.826,hitter
Danys Baez,2010,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Antonio Bastardo,2010,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Blanton,2010,Philadelphia Phillies,59,8,7,0,1,1,24,.119,.161,.119,.280,hitter
Brian Bocock,2010,Philadelphia Phillies,5,2,0,0,0,0,3,.000,.000,.000,.000,hitter
Domonic Brown,2010,Philadelphia Phillies,62,8,13,2,13,5,24,.210,.257,.355,.612,hitter
Drew Carpenter,2010,Philadelphia Phillies,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Castro,2010,Philadelphia Phillies,126,7,25,0,13,7,23,.198,.237,.238,.475,hitter
Jose Contreras,2010,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Greg Dobbs,2010,Philadelphia Phillies,163,13,32,5,15,12,39,.196,.251,.331,.582,hitter
Chad Durbin,2010,Philadelphia Phillies,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Nelson Figueroa,2010,Philadelphia Phillies,4,1,2,0,0,0,1,.500,.500,.750,1.250,hitter
Ben Francisco,2010,Philadelphia Phillies,179,24,48,6,28,14,35,.268,.327,.441,.768,hitter
Ross Gload,2010,Philadelphia Phillies,128,16,36,6,22,8,15,.281,.328,.484,.812,hitter
Roy Halladay,2010,Philadelphia Phillies,92,6,13,0,5,1,42,.141,.151,.141,.292,hitter
Cole Hamels,2010,Philadelphia Phillies,67,4,10,0,2,0,20,.149,.149,.179,.328,hitter
J.A. Happ,2010,Philadelphia Phillies,4,0,0,0,0,1,2,.000,.200,.000,.200,hitter
David Herndon,2010,Philadelphia Phillies,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Paul Hoover,2010,Philadelphia Phillies,22,6,5,0,2,3,5,.227,.320,.318,.638,hitter
Ryan Howard,2010,Philadelphia Phillies,550,87,152,31,108,59,157,.276,.353,.505,.858,hitter
Raul Ibanez,2010,Philadelphia Phillies,561,75,154,16,83,68,108,.275,.349,.444,.793,hitter
Kyle Kendrick,2010,Philadelphia Phillies,51,2,5,0,0,2,16,.098,.132,.137,.269,hitter
Brad Lidge,2010,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Madson,2010,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Scott Mathieson,2010,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Mayberry Jr.,2010,Philadelphia Phillies,12,4,4,2,6,1,4,.333,.385,.833,1.218,hitter
Jamie Moyer,2010,Philadelphia Phillies,26,1,2,0,1,3,13,.077,.172,.077,.249,hitter
Roy Oswalt,2010,Houston Astros,28,1,4,0,0,1,11,.143,.172,.143,.315,hitter
Placido Polanco,2010,Philadelphia Phillies,554,76,165,6,52,32,47,.298,.339,.386,.725,hitter
Cody Ransom,2010,Philadelphia Phillies,42,6,8,2,5,3,11,.190,.244,.333,.577,hitter
Nate Robertson,2010,Florida Marlins,26,2,5,0,1,2,6,.192,.250,.231,.481,hitter
Jimmy Rollins,2010,Philadelphia Phillies,350,48,85,8,41,40,32,.243,.320,.374,.694,hitter
J.C. Romero,2010,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Ruiz,2010,Philadelphia Phillies,371,43,112,8,53,55,54,.302,.400,.447,.847,hitter
Dane Sardinha,2010,Philadelphia Phillies,39,5,8,3,8,1,13,.205,.225,.487,.712,hitter
Brian Schneider,2010,Philadelphia Phillies,125,17,30,4,15,19,25,.240,.345,.384,.729,hitter
Mike Sweeney,2010,Seattle Mariners,99,11,26,6,18,9,14,.263,.327,.475,.802,hitter
Chase Utley,2010,Philadelphia Phillies,425,75,117,16,65,63,63,.275,.387,.445,.832,hitter
Wilson Valdez,2010,Philadelphia Phillies,333,37,86,4,35,21,43,.258,.306,.360,.666,hitter
Shane Victorino,2010,Philadelphia Phillies,587,84,152,18,69,53,79,.259,.327,.429,.756,hitter
Jayson Werth,2010,Philadelphia Phillies,554,106,164,27,85,82,147,.296,.388,.532,.920,hitter
Vance Worley,2010,Philadelphia Phillies,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Mike Zagurski,2010,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rick Ankiel,2010,Kansas City Royals,92,14,24,4,15,7,29,.261,.317,.467,.784,hitter
Brandon Beachy,2010,Atlanta Braves,5,1,1,0,0,1,4,.200,.333,.200,.533,hitter
Grégor Blanco,2010,Atlanta Braves,58,9,18,0,3,8,15,.310,.394,.362,.756,hitter
J.C. Boscan,2010,Atlanta Braves,0,1,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Melky Cabrera,2010,Atlanta Braves,458,50,117,4,42,42,64,.255,.317,.354,.671,hitter
Jesse Chavez,2010,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Brent Clevlen,2010,Atlanta Braves,4,2,1,0,0,0,1,.250,.250,.500,.750,hitter
Brooks Conrad,2010,Atlanta Braves,156,31,39,8,33,16,45,.250,.324,.487,.811,hitter
Matt Diaz,2010,Atlanta Braves,224,27,56,7,31,13,44,.250,.302,.438,.740,hitter
Mike Dunn,2010,Atlanta Braves,2,1,0,0,0,0,1,.000,.000,.000,.000,hitter
Yunel Escobar,2010,Atlanta Braves,261,28,62,0,19,37,31,.238,.334,.284,.618,hitter
Kyle Farnsworth,2010,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Freddie Freeman,2010,Atlanta Braves,24,3,4,1,1,0,8,.167,.167,.333,.500,hitter
Troy Glaus,2010,Atlanta Braves,412,52,99,16,71,63,100,.240,.344,.400,.744,hitter
Alex Gonzalez,2010,Toronto Blue Jays,328,47,85,17,50,17,65,.259,.296,.497,.793,hitter
Tommy Hanson,2010,Atlanta Braves,62,3,6,0,4,2,27,.097,.123,.097,.220,hitter
Diory Hernandez,2010,Atlanta Braves,9,5,1,1,1,0,4,.111,.111,.444,.555,hitter
Jason Heyward,2010,Atlanta Braves,520,83,144,18,72,91,128,.277,.393,.456,.849,hitter
Brandon Hicks,2010,Atlanta Braves,5,7,0,0,0,1,2,.000,.167,.000,.167,hitter
Eric Hinske,2010,Atlanta Braves,281,38,72,11,51,33,75,.256,.338,.456,.794,hitter
Tim Hudson,2010,Atlanta Braves,77,4,15,0,4,0,21,.195,.195,.247,.442,hitter
Omar Infante,2010,Atlanta Braves,471,65,151,8,47,29,62,.321,.359,.416,.775,hitter
Chipper Jones,2010,Atlanta Braves,317,47,84,10,46,61,47,.265,.381,.426,.807,hitter
Jair Jurrjens,2010,Atlanta Braves,39,2,5,0,2,2,14,.128,.190,.154,.344,hitter
Kenshin Kawakami,2010,Atlanta Braves,24,2,3,0,1,3,9,.125,.222,.167,.389,hitter
Craig Kimbrel,2010,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Derrek Lee,2010,Chicago Cubs,418,63,105,16,56,52,101,.251,.335,.416,.751,hitter
Derek Lowe,2010,Atlanta Braves,53,6,8,0,3,5,14,.151,.224,.226,.450,hitter
Cristhian Martinez,2010,Atlanta Braves,4,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Brian McCann,2010,Atlanta Braves,479,63,129,21,77,74,98,.269,.375,.453,.828,hitter
Nate McLouth,2010,Atlanta Braves,242,30,46,6,24,33,57,.190,.298,.322,.620,hitter
Kris Medlen,2010,Atlanta Braves,27,2,5,0,2,3,14,.185,.290,.222,.512,hitter
Mike Minor,2010,Atlanta Braves,10,0,0,0,0,1,7,.000,.091,.000,.091,hitter
Peter Moylan,2010,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eric O'Flaherty,2010,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Martín Prado,2010,Atlanta Braves,599,100,184,15,66,40,86,.307,.350,.459,.809,hitter
Scott Proctor,2010,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Resop,2010,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jo-Jo Reyes,2010,Atlanta Braves,1,0,0,0,0,1,0,.000,.500,.000,.500,hitter
David Ross,2010,Atlanta Braves,121,15,35,2,28,20,28,.289,.392,.479,.871,hitter
Takashi Saito,2010,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jonny Venters,2010,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Billy Wagner,2010,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gordon Beckham,2010,Chicago White Sox,444,58,112,9,49,37,92,.252,.317,.378,.695,hitter
Mark Buehrle,2010,Chicago White Sox,5,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Ramon Castro,2010,Chicago White Sox,115,18,32,8,21,9,26,.278,.328,.504,.832,hitter
John Danks,2010,Chicago White Sox,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Alejandro De Aza,2010,Chicago White Sox,30,7,9,0,2,1,4,.300,.323,.400,.723,hitter
Tyler Flowers,2010,Chicago White Sox,11,2,1,0,0,4,5,.091,.333,.091,.424,hitter
Gavin Floyd,2010,Chicago White Sox,4,0,1,0,0,1,2,.250,.400,.250,.650,hitter
Freddy Garcia,2010,Chicago White Sox,5,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Daniel Hudson,2010,Arizona Diamondbacks,27,1,4,0,6,0,7,.148,.179,.222,.401,hitter
Edwin Jackson,2010,Arizona Diamondbacks,38,5,6,1,3,2,22,.158,.200,.237,.437,hitter
Bobby Jenks,2010,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andruw Jones,2010,Chicago White Sox,278,41,64,19,48,45,73,.230,.341,.486,.827,hitter
Paul Konerko,2010,Chicago White Sox,548,89,171,39,111,72,110,.312,.393,.584,.977,hitter
Mark Kotsay,2010,Chicago White Sox,327,30,78,8,31,32,36,.239,.306,.376,.682,hitter
Brent Lillibridge,2010,Chicago White Sox,98,19,22,2,16,3,36,.224,.248,.378,.626,hitter
Scott Linebrink,2010,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Donny Lucy,2010,Chicago White Sox,15,2,5,1,2,2,3,.333,.444,.733,1.177,hitter
Brent Morel,2010,Chicago White Sox,65,9,15,3,7,4,17,.231,.271,.415,.686,hitter
Jayson Nix,2010,Chicago White Sox,49,3,8,1,5,7,12,.163,.268,.245,.513,hitter
Jake Peavy,2010,Chicago White Sox,7,0,1,0,0,0,3,.143,.143,.143,.286,hitter
Ramon Pena,2010,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Pierre,2010,Chicago White Sox,651,96,179,1,47,45,47,.275,.341,.316,.657,hitter
A.J. Pierzynski,2010,Chicago White Sox,474,43,128,9,56,15,39,.270,.300,.388,.688,hitter
J.J. Putz,2010,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Quentin,2010,Chicago White Sox,453,73,110,26,87,50,83,.243,.342,.479,.821,hitter
Alexei Ramirez,2010,Chicago White Sox,585,83,165,18,70,27,82,.282,.313,.431,.744,hitter
Manny Ramirez,2010,Los Angeles Dodgers,196,32,61,8,40,32,38,.311,.405,.510,.915,hitter
Alex Rios,2010,Chicago White Sox,567,89,161,21,88,38,93,.284,.334,.457,.791,hitter
Sergio Santos,2010,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Teahen,2010,Chicago White Sox,233,31,60,4,25,25,61,.258,.327,.382,.709,hitter
Matt Thornton,2010,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dayan Viciedo,2010,Chicago White Sox,104,17,32,5,13,2,25,.308,.321,.519,.840,hitter
Omar Vizquel,2010,Chicago White Sox,344,36,95,2,30,34,45,.276,.341,.331,.672,hitter
Randy Williams,2010,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Burke Badenhop,2010,Florida Marlins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Baker,2010,Florida Marlins,78,7,17,0,6,9,18,.218,.307,.282,.589,hitter
Brian Barden,2010,Florida Marlins,28,2,5,0,3,3,12,.179,.281,.179,.460,hitter
Emilio Bonifácio,2010,Florida Marlins,180,30,47,0,10,17,42,.261,.320,.328,.648,hitter
Jay Buente,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jorge Cantu,2010,Florida Marlins,374,41,98,10,54,23,76,.262,.310,.409,.719,hitter
Brett Carroll,2010,Florida Marlins,76,13,15,2,7,6,29,.197,.311,.329,.640,hitter
Jose Ceda,2010,Florida Marlins,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Steve Cishek,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Coghlan,2010,Florida Marlins,358,60,96,5,28,33,84,.268,.335,.383,.718,hitter
Scott Cousins,2010,Florida Marlins,37,2,11,0,2,1,13,.297,.316,.459,.775,hitter
Brad Davis,2010,Florida Marlins,109,8,23,3,16,9,37,.211,.270,.376,.646,hitter
Chris Hatcher,2010,Florida Marlins,6,0,0,0,0,2,5,.000,.250,.000,.250,hitter
Brett Hayes,2010,Florida Marlins,77,6,16,2,6,6,26,.208,.265,.390,.655,hitter
Wes Helms,2010,Florida Marlins,254,25,56,4,39,26,76,.220,.300,.346,.646,hitter
Clay Hensley,2010,Florida Marlins,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Josh Johnson,2010,Florida Marlins,59,0,5,0,4,1,24,.085,.100,.085,.185,hitter
Hunter Jones,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Lamb,2010,Florida Marlins,38,2,7,0,4,2,6,.184,.225,.263,.488,hitter
Chris Leroux,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hector Luna,2010,Florida Marlins,29,2,4,2,4,0,13,.138,.133,.379,.512,hitter
Jhan Mariñez,2010,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
