name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Harrison Bader,2019,St. Louis Cardinals,347,54,71,12,39,46,117,.205,.314,.366,.680,hitter
John Brebbia,2019,St. Louis Cardinals,1,1,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Génesis Cabrera,2019,St. Louis Cardinals,4,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Matt Carpenter,2019,St. Louis Cardinals,416,59,94,15,46,63,129,.226,.334,.392,.726,hitter
Paul DeJong,2019,St. Louis Cardinals,583,97,136,30,78,62,149,.233,.318,.444,.762,hitter
Tommy Edman,2019,St. Louis Cardinals,326,59,99,11,36,16,61,.304,.350,.500,.850,hitter
Junior Fernández,2019,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jack Flaherty,2019,St. Louis Cardinals,54,4,10,0,4,2,17,.185,.211,.241,.452,hitter
Dexter Fowler,2019,St. Louis Cardinals,487,69,116,19,67,74,142,.238,.346,.409,.755,hitter
Giovanny Gallegos,2019,St. Louis Cardinals,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
John Gant,2019,St. Louis Cardinals,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Paul Goldschmidt,2019,St. Louis Cardinals,597,97,155,34,97,78,166,.260,.346,.476,.822,hitter
Luke Gregerson,2019,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jedd Gyorko,2019,St. Louis Cardinals,56,5,11,2,7,6,14,.196,.274,.304,.578,hitter
Ryan Helsley,2019,St. Louis Cardinals,3,0,1,0,0,0,2,.333,.333,.333,.666,hitter
Jordan Hicks,2019,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Dakota Hudson,2019,St. Louis Cardinals,51,1,4,0,2,0,24,.078,.096,.078,.174,hitter
Joe Hudson,2019,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Andrew Knizner,2019,St. Louis Cardinals,53,7,12,2,7,4,14,.226,.293,.377,.670,hitter
Dominic Leone,2019,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carlos Martinez,2019,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
José A. Martínez,2019,St. Louis Cardinals,334,45,90,10,42,35,82,.269,.340,.410,.750,hitter
Mike Mayers,2019,St. Louis Cardinals,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adalberto Mejía,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Miles Mikolas,2019,St. Louis Cardinals,59,1,8,0,2,0,27,.136,.136,.153,.289,hitter
Andrew Miller,2019,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yadier Molina,2019,St. Louis Cardinals,419,45,113,10,57,23,58,.270,.312,.399,.711,hitter
Yairo Muñoz,2019,St. Louis Cardinals,172,20,46,2,13,7,37,.267,.298,.355,.653,hitter
Tyler O'Neill,2019,St. Louis Cardinals,141,18,37,5,16,10,53,.262,.311,.411,.722,hitter
Marcell Ozuna,2019,St. Louis Cardinals,485,80,117,29,89,62,114,.241,.328,.472,.800,hitter
Daniel Ponce de Leon,2019,St. Louis Cardinals,9,0,0,0,0,1,4,.000,.100,.000,.100,hitter
Rangel Ravelo,2019,St. Louis Cardinals,39,4,8,2,7,3,12,.205,.256,.410,.666,hitter
Alex Reyes,2019,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Drew Robinson,2019,St. Louis Cardinals,7,1,1,0,0,0,3,.143,.143,.143,.286,hitter
Chasen Shreve,2019,St. Louis Cardinals,0,0,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Edmundo Sosa,2019,St. Louis Cardinals,8,2,2,0,0,1,2,.250,.400,.250,.650,hitter
Lane Thomas,2019,St. Louis Cardinals,38,6,12,4,12,4,8,.316,.409,.684,1.093,hitter
Michael Wacha,2019,St. Louis Cardinals,36,3,6,0,3,0,21,.167,.167,.194,.361,hitter
Adam Wainwright,2019,St. Louis Cardinals,50,6,8,0,2,2,20,.160,.189,.220,.409,hitter
Tyler Webb,2019,St. Louis Cardinals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Wieters,2019,St. Louis Cardinals,168,15,36,11,27,12,47,.214,.268,.435,.703,hitter
Kolten Wong,2019,St. Louis Cardinals,478,61,136,11,59,47,83,.285,.361,.423,.784,hitter
Willy Adames,2019,Tampa Bay Rays,531,69,135,20,52,46,153,.254,.317,.418,.735,hitter
Jesús Aguilar,2019,Milwaukee Brewers,222,26,50,8,34,31,59,.225,.320,.374,.694,hitter
José Alvarado,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Anderson,2019,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Christian Arroyo,2019,Tampa Bay Rays,50,8,11,2,7,5,18,.220,.304,.380,.684,hitter
Jalen Beeks,2019,Tampa Bay Rays,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Anthony Bemboom,2019,Tampa Bay Rays,5,0,2,0,1,0,2,.400,.400,.600,1.000,hitter
Mike Brosseau,2019,Tampa Bay Rays,132,17,36,6,16,7,39,.273,.319,.462,.781,hitter
Diego Castillo,2019,Tampa Bay Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Yonny Chirinos,2019,Tampa Bay Rays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Ji Man Choi,2019,Tampa Bay Rays,410,54,107,19,63,64,108,.261,.363,.459,.822,hitter
Nick Ciuffo,2019,Tampa Bay Rays,6,0,1,0,0,0,3,.167,.167,.167,.334,hitter
Johnny Davis,2019,Tampa Bay Rays,4,5,1,0,0,0,2,.250,.250,.750,1.000,hitter
José De León,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yandy Díaz,2019,Tampa Bay Rays,307,53,82,14,38,35,61,.267,.340,.476,.816,hitter
Oliver Drake,2019,Tampa Bay Rays,1,0,1,0,1,0,0,1.000,1.000,1.000,2.000,hitter
Matt Duffy,2019,Tampa Bay Rays,147,12,37,1,12,19,29,.252,.343,.327,.670,hitter
Pete Fairbanks,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Faria,2019,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Wilmer Font,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Avisaíl García,2019,Tampa Bay Rays,489,61,138,20,72,31,125,.282,.332,.464,.796,hitter
Tyler Glasnow,2019,Tampa Bay Rays,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Guillermo Heredia,2019,Tampa Bay Rays,204,31,46,5,20,18,60,.225,.306,.363,.669,hitter
Kevin Kiermaier,2019,Tampa Bay Rays,447,60,102,14,55,26,104,.228,.278,.398,.676,hitter
Andrew Kittredge,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Kolarek,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Erik Kratz,2019,San Francisco Giants,32,1,4,1,3,2,6,.125,.222,.281,.503,hitter
Brandon Lowe,2019,Tampa Bay Rays,296,42,80,17,51,25,113,.270,.336,.514,.850,hitter
Nathaniel Lowe,2019,Tampa Bay Rays,152,24,40,7,19,13,50,.263,.325,.454,.779,hitter
Brendan McKay,2019,Tampa Bay Rays,10,2,2,1,1,1,2,.200,.273,.500,.773,hitter
Austin Meadows,2019,Tampa Bay Rays,530,83,154,33,89,54,131,.291,.364,.558,.922,hitter
Charlie Morton,2019,Tampa Bay Rays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Emilio Pagán,2019,Tampa Bay Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Michael Pérez,2019,Tampa Bay Rays,46,6,10,0,2,8,19,.217,.345,.326,.671,hitter
Tommy Pham,2019,Tampa Bay Rays,567,77,155,21,68,81,123,.273,.369,.450,.819,hitter
Colin Poche,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Pruitt,2019,Tampa Bay Rays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Trevor Richards,2019,Miami Marlins,30,2,3,0,0,2,18,.100,.156,.100,.256,hitter
Daniel Robertson,2019,Tampa Bay Rays,207,23,44,2,19,24,59,.213,.312,.295,.607,hitter
Chaz Roe,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Casey Sadler,2019,Los Angeles Dodgers,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Blake Snell,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eric Sogard,2019,Toronto Blue Jays,287,45,86,10,30,29,47,.300,.363,.477,.840,hitter
Ryne Stanek,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cole Sulser,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andrew Velazquez,2019,Tampa Bay Rays,12,2,1,0,0,0,6,.083,.083,.167,.250,hitter
Joey Wendle,2019,Tampa Bay Rays,238,32,55,3,19,14,47,.231,.293,.340,.633,hitter
Kean Wong,2019,Tampa Bay Rays,14,1,3,0,0,0,5,.214,.214,.214,.428,hitter
Hunter Wood,2019,Cleveland Indians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Yarbrough,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Zunino,2019,Tampa Bay Rays,266,30,44,9,32,20,98,.165,.232,.312,.544,hitter
Travis d'Arnaud,2019,New York Mets,23,2,2,0,2,2,5,.087,.160,.087,.247,hitter
Kolby Allard,2019,Texas Rangers,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elvis Andrus,2019,Texas Rangers,600,81,165,12,72,34,96,.275,.313,.393,.706,hitter
Jesse Biddle,2019,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kyle Bird,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Asdrúbal Cabrera,2019,Texas Rangers,323,45,76,12,51,38,85,.235,.318,.393,.711,hitter
Willie Calhoun,2019,Texas Rangers,309,51,83,21,48,23,53,.269,.323,.524,.847,hitter
Jesse Chavez,2019,Texas Rangers,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Shin-Soo Choo,2019,Texas Rangers,563,93,149,24,61,78,165,.265,.371,.455,.826,hitter
Emmanuel Clase,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Delino DeShields,2019,Texas Rangers,357,42,89,4,32,38,100,.249,.325,.347,.672,hitter
Kyle Dowdy,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pete Fairbanks,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tim Federowicz,2019,Texas Rangers,75,6,12,4,7,5,31,.160,.213,.347,.560,hitter
Logan Forsythe,2019,Texas Rangers,317,38,72,7,39,44,100,.227,.325,.353,.678,hitter
Joey Gallo,2019,Texas Rangers,241,54,61,22,49,52,114,.253,.389,.598,.987,hitter
Taylor Guerrieri,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ronald Guzmán,2019,Texas Rangers,256,34,56,10,36,32,87,.219,.308,.414,.722,hitter
Scott Heineman,2019,Texas Rangers,75,8,16,2,7,9,20,.213,.306,.373,.679,hitter
Ariel Jurado,2019,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Shawn Kelley,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Isiah Kiner-Falefa,2019,Texas Rangers,202,23,48,1,21,14,49,.238,.299,.322,.621,hitter
José Leclerc,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lance Lynn,2019,Texas Rangers,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Brett Martin,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Martin,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Mathis,2019,Texas Rangers,228,17,36,2,12,15,87,.158,.209,.224,.433,hitter
Nomar Mazara,2019,Texas Rangers,429,69,115,19,66,28,108,.268,.318,.469,.787,hitter
Shelby Miller,2019,Texas Rangers,1,0,0,0,0,2,1,.000,.667,.000,.667,hitter
Mike Minor,2019,Texas Rangers,9,0,0,0,0,0,6,.000,.000,.000,.000,hitter
Rafael Montero,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rougned Odor,2019,Texas Rangers,522,77,107,30,93,52,178,.205,.283,.439,.722,hitter
Pedro Payano,2019,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Hunter Pence,2019,Texas Rangers,286,53,85,18,59,26,69,.297,.358,.552,.910,hitter
Adrian Sampson,2019,Texas Rangers,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Danny Santana,2019,Texas Rangers,474,81,134,28,81,25,151,.283,.324,.534,.858,hitter
Drew Smyly,2019,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Nick Solak,2019,Texas Rangers,116,19,34,5,17,15,29,.293,.393,.491,.884,hitter
Jeffrey Springs,2019,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jose Trevino,2019,Texas Rangers,120,18,31,2,13,3,27,.258,.272,.383,.655,hitter
Patrick Wisdom,2019,Texas Rangers,26,1,4,0,1,1,15,.154,.185,.192,.377,hitter
Jason Adam,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Anthony Alford,2019,Toronto Blue Jays,28,3,5,1,1,1,11,.179,.233,.286,.519,hitter
Joe Biagini,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Bo Bichette,2019,Toronto Blue Jays,196,32,61,11,21,14,50,.311,.358,.571,.929,hitter
Cavan Biggio,2019,Toronto Blue Jays,354,66,83,16,48,71,123,.234,.364,.429,.793,hitter
Buddy Boshers,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sócrates Brito,2019,Toronto Blue Jays,39,5,3,0,2,4,17,.077,.163,.128,.291,hitter
Jimmy Cordero,2019,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jonathan Davis,2019,Toronto Blue Jays,83,8,15,2,6,5,24,.181,.266,.265,.531,hitter
Brandon Drury,2019,Toronto Blue Jays,418,43,91,15,41,25,113,.218,.262,.380,.642,hitter
Derek Fisher,2019,Houston Astros,53,9,12,1,5,7,14,.226,.317,.358,.675,hitter
Wilmer Font,2019,Tampa Bay Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Freddy Galvis,2019,Toronto Blue Jays,450,55,120,18,54,21,112,.267,.299,.444,.743,hitter
Sam Gaviglio,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ken Giles,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Zack Godley,2019,Arizona Diamondbacks,18,3,3,0,2,3,9,.167,.286,.167,.453,hitter
Randal Grichuk,2019,Toronto Blue Jays,586,75,136,31,80,35,163,.232,.280,.457,.737,hitter
Javy Guerra,2019,Washington Nationals,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Vladimir Guerrero Jr.,2019,Toronto Blue Jays,464,52,126,15,69,46,91,.272,.339,.433,.772,hitter
Lourdes Gurriel Jr.,2019,Toronto Blue Jays,314,52,87,20,50,20,86,.277,.327,.541,.868,hitter
Alen Hanson,2019,Toronto Blue Jays,43,5,7,0,4,3,17,.163,.229,.163,.392,hitter
Teoscar Hernández,2019,Toronto Blue Jays,417,58,96,26,65,45,153,.230,.306,.472,.778,hitter
Daniel Hudson,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Edwin Jackson,2019,Toronto Blue Jays,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Danny Jansen,2019,Toronto Blue Jays,347,41,72,13,43,31,79,.207,.279,.360,.639,hitter
Nick Kingham,2019,Pittsburgh Pirates,6,0,0,0,0,2,4,.000,.250,.000,.250,hitter
Derek Law,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elvis Luciano,2019,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Luke Maile,2019,Toronto Blue Jays,119,9,18,2,9,8,33,.151,.205,.235,.440,hitter
Tim Mayza,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reese McGuire,2019,Toronto Blue Jays,97,14,29,5,11,7,18,.299,.346,.526,.872,hitter
Billy McKinney,2019,Toronto Blue Jays,251,37,54,12,28,19,73,.215,.274,.422,.696,hitter
Thomas Pannone,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Phelps,2019,Chicago Cubs,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Pillar,2019,Toronto Blue Jays,16,1,1,0,1,0,3,.063,.059,.063,.122,hitter
Neil Ramírez,2019,Cleveland Indians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sean Reid-Foley,2019,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jordan Romano,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Zac Rosscup,2019,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aaron Sanchez,2019,Toronto Blue Jays,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Shafer,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Smoak,2019,Toronto Blue Jays,414,54,86,22,61,79,106,.208,.342,.406,.748,hitter
Eric Sogard,2019,Toronto Blue Jays,287,45,86,10,30,29,47,.300,.363,.477,.840,hitter
Brock Stewart,2019,Los Angeles Dodgers,3,1,1,0,0,0,0,.333,.333,.667,1.000,hitter
Marcus Stroman,2019,Toronto Blue Jays,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Beau Taylor,2019,Toronto Blue Jays,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Rowdy Tellez,2019,Toronto Blue Jays,370,49,84,21,54,29,116,.227,.293,.449,.742,hitter
Ryan Tepera,2019,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trent Thornton,2019,Toronto Blue Jays,3,2,2,0,0,0,0,.667,.667,.667,1.334,hitter
Richard Urena,2019,Toronto Blue Jays,74,4,18,0,4,2,23,.243,.273,.324,.597,hitter
Breyvic Valera,2019,New York Yankees,32,5,7,0,3,4,5,.219,.324,.313,.637,hitter
Jacob Waguespack,2019,Toronto Blue Jays,2,0,0,0,0,1,2,.000,.333,.000,.333,hitter
T.J. Zeuch,2019,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Austin Adams,2019,Detroit Tigers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ehire Adrianza,2019,Minnesota Twins,202,34,55,5,22,20,40,.272,.349,.416,.765,hitter
Luis Arraez,2019,Minnesota Twins,326,54,109,4,28,36,29,.334,.399,.439,.838,hitter
Willians Astudillo,2019,Minnesota Twins,190,28,51,4,21,5,8,.268,.299,.379,.678,hitter
Tyler Austin,2019,Minnesota Twins,4,1,1,0,0,1,3,.250,.400,.500,.900,hitter
José Berríos,2019,Minnesota Twins,4,1,0,0,0,1,4,.000,.200,.000,.200,hitter
Byron Buxton,2019,Minnesota Twins,271,48,71,10,46,19,68,.262,.314,.513,.827,hitter
Jason Castro,2019,Minnesota Twins,237,39,55,13,30,33,88,.232,.332,.435,.767,hitter
Jake Cave,2019,Minnesota Twins,198,28,51,8,25,21,71,.258,.351,.455,.806,hitter
C.J. Cron,2019,Minnesota Twins,458,51,116,25,78,29,107,.253,.311,.469,.780,hitter
Nelson Cruz,2019,Minnesota Twins,454,81,141,41,108,56,131,.311,.392,.639,1.031,hitter
Chase De Jong,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tyler Duffey,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sam Dyson,2019,San Francisco Giants,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mitch Garver,2019,Minnesota Twins,311,70,85,31,67,41,87,.273,.365,.630,.995,hitter
Kyle Gibson,2019,Minnesota Twins,1,0,0,0,0,1,1,.000,.500,.000,.500,hitter
Marwin Gonzalez,2019,Minnesota Twins,425,52,112,15,55,31,98,.264,.322,.414,.736,hitter
Ryne Harper,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trevor Hildenberger,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Max Kepler,2019,Minnesota Twins,524,98,132,36,90,60,99,.252,.336,.519,.855,hitter
Ryan LaMarre,2019,Minnesota Twins,23,3,5,2,3,3,5,.217,.308,.478,.786,hitter
Zack Littell,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Magill,2019,Seattle Mariners,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trevor May,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adalberto Mejía,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ian Miller,2019,Minnesota Twins,17,2,3,0,1,0,3,.176,.176,.235,.411,hitter
Mike Morin,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Odorizzi,2019,Minnesota Twins,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Blake Parker,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Martín Pérez,2019,Minnesota Twins,3,1,0,0,0,0,2,.000,.000,.000,.000,hitter
Michael Pineda,2019,Minnesota Twins,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jorge Polanco,2019,Minnesota Twins,631,107,186,22,79,60,116,.295,.356,.485,.841,hitter
Sean Poppen,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Taylor Rogers,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sergio Romo,2019,Miami Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eddie Rosario,2019,Minnesota Twins,562,91,155,32,109,22,86,.276,.300,.500,.800,hitter
Miguel Sanó,2019,Minnesota Twins,380,76,94,34,79,55,159,.247,.346,.576,.922,hitter
Jonathan Schoop,2019,Minnesota Twins,433,61,111,23,59,20,116,.256,.304,.473,.777,hitter
Cody Stashak,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ronald Torreyes,2019,Minnesota Twins,16,3,3,0,1,0,3,.188,.235,.188,.423,hitter
Andrew Vasquez,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
LaMonte Wade Jr.,2019,Minnesota Twins,56,10,11,2,5,11,9,.196,.348,.375,.723,hitter
Aaron Altherr,2019,Philadelphia Phillies,29,2,1,0,1,1,9,.034,.067,.069,.136,hitter
Jose Alvarez,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Drew Anderson,2019,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Víctor Arano,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake Arrieta,2019,Philadelphia Phillies,45,2,7,0,4,1,19,.156,.174,.178,.352,hitter
Rob Brantly,2019,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jay Bruce,2019,Seattle Mariners,165,27,35,14,28,16,53,.212,.283,.533,.816,hitter
Dylan Cozens,2019,Philadelphia Phillies,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Davis,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Enyel De Los Santos,2019,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Corey Dickerson,2019,Pittsburgh Pirates,127,20,40,4,25,13,23,.315,.373,.551,.924,hitter
Seranthony Domínguez,2019,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Zach Eflin,2019,Philadelphia Phillies,50,3,8,0,2,0,27,.160,.160,.180,.340,hitter
Jerad Eickhoff,2019,Philadelphia Phillies,14,0,0,0,0,1,7,.000,.067,.000,.067,hitter
Maikel Franco,2019,Philadelphia Phillies,389,48,91,17,56,36,61,.234,.297,.409,.706,hitter
Edgar García,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Phil Gosselin,2019,Philadelphia Phillies,65,5,17,0,7,3,16,.262,.294,.308,.602,hitter
Deivy Grullón,2019,Philadelphia Phillies,9,0,1,0,1,0,2,.111,.111,.222,.333,hitter
JD Hammer,2019,Philadelphia Phillies,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Bryce Harper,2019,Philadelphia Phillies,573,98,149,35,114,99,178,.260,.372,.510,.882,hitter
Adam Haseley,2019,Philadelphia Phillies,222,30,59,5,26,14,60,.266,.324,.396,.720,hitter
César Hernández,2019,Philadelphia Phillies,612,77,171,14,71,45,100,.279,.333,.408,.741,hitter
Odúbel Herrera,2019,Philadelphia Phillies,126,12,28,1,16,11,33,.222,.288,.341,.629,hitter
Rhys Hoskins,2019,Philadelphia Phillies,570,86,129,29,85,116,173,.226,.364,.454,.818,hitter
Jared Hughes,2019,Cincinnati Reds,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Tommy Hunter,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cole Irvin,2019,Philadelphia Phillies,6,1,1,0,0,2,2,.167,.375,.167,.542,hitter
Scott Kingery,2019,Philadelphia Phillies,458,64,118,19,55,34,147,.258,.315,.474,.789,hitter
Andrew Knapp,2019,Philadelphia Phillies,136,12,29,2,8,18,51,.213,.318,.324,.642,hitter
Andrew McCutchen,2019,Philadelphia Phillies,219,45,56,10,29,43,55,.256,.378,.457,.835,hitter
Brad Miller,2019,Cleveland Indians,36,4,9,1,4,4,10,.250,.325,.417,.742,hitter
Adam Morgan,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Morin,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Logan Morrison,2019,Philadelphia Phillies,35,5,7,2,3,3,10,.200,.263,.400,.663,hitter
Héctor Neris,2019,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Pat Neshek,2019,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Nicasio,2019,Philadelphia Phillies,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Aaron Nola,2019,Philadelphia Phillies,59,6,7,0,2,6,35,.119,.200,.153,.353,hitter
Blake Parker,2019,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
José Pirela,2019,San Diego Padres,5,0,0,0,0,0,3,.000,.000,.000,.000,hitter
