name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Shawn Riggans,2006,Tampa Bay Devil Rays,29,3,5,0,1,4,7,.172,.273,.207,.480,hitter
Jae Weong Seo,2006,Los Angeles Dodgers,18,0,2,0,0,1,6,.111,.158,.111,.269,hitter
James Shields,2006,Tampa Bay Devil Rays,8,2,3,0,0,0,3,.375,.375,.375,.750,hitter
Jon Switzer,2006,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
B.J. Upton,2006,Tampa Bay Devil Rays,175,20,43,1,10,13,40,.246,.302,.291,.593,hitter
Tyler Walker,2006,San Francisco Giants,0,0,0,0,0,1,0,.000,1.000,.000,1.000,hitter
Ty Wigginton,2006,Tampa Bay Devil Rays,444,55,122,24,79,32,97,.275,.330,.498,.828,hitter
Kevin Witt,2006,Tampa Bay Devil Rays,61,5,9,2,5,0,21,.148,.148,.279,.427,hitter
Delmon Young,2006,Tampa Bay Devil Rays,126,16,40,3,10,1,24,.317,.336,.476,.812,hitter
Ben Zobrist,2006,Tampa Bay Devil Rays,183,10,41,2,18,10,26,.224,.260,.311,.571,hitter
Joaquin Arias,2006,Texas Rangers,11,4,6,0,1,1,0,.545,.583,.636,1.219,hitter
Rod Barajas,2006,Texas Rangers,344,49,88,11,41,17,51,.256,.298,.410,.708,hitter
Rick Bauer,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joaquín Benoit,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hank Blalock,2006,Texas Rangers,591,76,157,16,89,51,98,.266,.325,.401,.726,hitter
Jason Botts,2006,Texas Rangers,50,8,11,1,6,8,18,.220,.317,.360,.677,hitter
Adrian Brown,2006,Texas Rangers,36,6,7,0,2,2,9,.194,.231,.222,.453,hitter
Fabio Castro,2006,Philadelphia Phillies,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Francisco Cordero,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Bryan Corey,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nelson Cruz,2006,Texas Rangers,130,15,29,6,22,7,32,.223,.261,.385,.646,hitter
Mark DeRosa,2006,Texas Rangers,520,78,154,13,74,44,102,.296,.357,.456,.813,hitter
Scott Feldman,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Freddy Guzman,2006,Texas Rangers,7,1,2,0,0,1,1,.286,.444,.286,.730,hitter
Jerry Hairston,2006,Chicago Cubs,82,8,17,0,4,4,14,.207,.253,.244,.497,hitter
Adam Hyzdu,2006,Texas Rangers,4,0,1,0,0,0,2,.250,.250,.250,.500,hitter
D'Angelo Jimenez,2006,Texas Rangers,57,7,12,1,8,10,6,.211,.328,.316,.644,hitter
Ian Kinsler,2006,Texas Rangers,423,65,121,14,55,40,64,.286,.347,.454,.801,hitter
John Koronka,2006,Texas Rangers,6,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Gerald Laird,2006,Texas Rangers,243,46,72,7,22,12,54,.296,.332,.473,.805,hitter
Carlos Lee,2006,Milwaukee Brewers,388,60,111,28,81,38,39,.286,.347,.549,.896,hitter
Ron Mahay,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Nick Masset,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gary Matthews,2006,Texas Rangers,620,102,194,19,79,58,99,.313,.371,.495,.866,hitter
Kevin Mench,2006,Texas Rangers,320,36,91,12,50,23,42,.284,.338,.459,.797,hitter
Drew Meyer,2006,Texas Rangers,14,1,3,0,0,0,8,.214,.214,.214,.428,hitter
Kevin Millwood,2006,Texas Rangers,5,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Phil Nevin,2006,Texas Rangers,176,26,38,9,31,21,39,.216,.307,.415,.722,hitter
Laynce Nix,2006,Texas Rangers,32,1,3,0,4,0,17,.094,.118,.125,.243,hitter
Miguel Ojeda,2006,Colorado Rockies,74,5,17,2,11,8,16,.230,.305,.351,.656,hitter
Akinori Otsuka,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vicente Padilla,2006,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
John Rheinecker,2006,Texas Rangers,0,0,0,0,0,0,0,.000,1.000,.000,1.000,hitter
Brian Shouse,2006,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Stairs,2006,Kansas City Royals,226,31,59,8,32,31,52,.261,.352,.429,.781,hitter
Mark Teixeira,2006,Texas Rangers,628,99,177,33,110,89,128,.282,.371,.514,.885,hitter
Robinson Tejeda,2006,Texas Rangers,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kip Wells,2006,Pittsburgh Pirates,11,0,1,0,0,0,8,.091,.091,.091,.182,hitter
Brad Wilkerson,2006,Texas Rangers,320,56,71,15,44,37,116,.222,.306,.422,.728,hitter
C.J. Wilson,2006,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eric Young Sr.,2006,San Diego Padres,128,19,26,3,13,13,16,.203,.281,.313,.594,hitter
Michael Young,2006,Texas Rangers,691,93,217,14,103,48,96,.314,.356,.459,.815,hitter
Jeremy Accardo,2006,San Francisco Giants,5,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Russ Adams,2006,Toronto Blue Jays,251,31,55,3,28,22,41,.219,.282,.319,.601,hitter
Edgardo Alfonzo,2006,Los Angeles Angels,50,1,5,0,1,2,3,.100,.135,.120,.255,hitter
Kevin Barker,2006,Toronto Blue Jays,17,3,4,1,1,1,10,.235,.278,.471,.749,hitter
A.J. Burnett,2006,Toronto Blue Jays,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Frank Catalanotto,2006,Toronto Blue Jays,437,56,131,7,56,52,37,.300,.376,.439,.815,hitter
Vinnie Chulk,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Francisco Del Rosario,2006,Toronto Blue Jays,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Downs,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luis Figueroa,2006,Toronto Blue Jays,9,1,1,0,0,0,2,.111,.111,.222,.333,hitter
Jason Frasor,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Troy Glaus,2006,Toronto Blue Jays,540,105,136,38,104,86,134,.252,.355,.513,.868,hitter
Roy Halladay,2006,Toronto Blue Jays,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
John Hattig,2006,Toronto Blue Jays,24,2,8,0,3,5,8,.333,.448,.375,.823,hitter
Aaron Hill,2006,Toronto Blue Jays,546,70,159,6,50,42,66,.291,.349,.386,.735,hitter
Shea Hillenbrand,2006,Toronto Blue Jays,296,40,89,12,39,14,40,.301,.342,.480,.822,hitter
Eric Hinske,2006,Toronto Blue Jays,197,35,52,12,29,27,49,.264,.353,.513,.866,hitter
Casey Janssen,2006,Toronto Blue Jays,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Reed Johnson,2006,Toronto Blue Jays,461,86,147,12,49,33,81,.319,.390,.479,.869,hitter
Ted Lilly,2006,Toronto Blue Jays,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Adam Lind,2006,Toronto Blue Jays,60,8,22,2,8,5,12,.367,.415,.600,1.015,hitter
Shaun Marcum,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John McDonald,2006,Toronto Blue Jays,260,35,58,3,23,16,41,.223,.271,.308,.579,hitter
Bengie Molina,2006,Toronto Blue Jays,433,44,123,19,57,19,47,.284,.319,.467,.786,hitter
Chad Mottola,2006,Toronto Blue Jays,16,3,4,0,0,0,3,.250,.250,.375,.625,hitter
Lyle Overbay,2006,Toronto Blue Jays,581,82,181,22,92,55,96,.312,.372,.508,.880,hitter
Jason Phillips,2006,Toronto Blue Jays,48,4,12,0,6,1,5,.250,.275,.375,.650,hitter
Alex Rios,2006,Toronto Blue Jays,450,68,136,17,82,35,89,.302,.349,.516,.865,hitter
Ryan Roberts,2006,Toronto Blue Jays,13,1,1,1,1,1,4,.077,.143,.308,.451,hitter
B.J. Ryan,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Schoeneweis,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Justin Speier,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian Tallet,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ty Taubenheim,2006,Toronto Blue Jays,3,0,1,0,0,0,2,.333,.333,.333,.666,hitter
Josh Towers,2006,Toronto Blue Jays,5,1,1,0,0,0,1,.200,.200,.200,.400,hitter
Pete Walker,2006,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vernon Wells,2006,Toronto Blue Jays,611,91,185,32,106,54,90,.303,.357,.542,.899,hitter
Gregg Zaun,2006,Toronto Blue Jays,290,39,79,12,40,41,42,.272,.363,.462,.825,hitter
Scott Baker,2006,Minnesota Twins,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Jason Bartlett,2006,Minnesota Twins,333,44,103,2,32,22,46,.309,.367,.393,.760,hitter
Tony Batista,2006,Minnesota Twins,178,24,42,5,21,15,27,.236,.303,.388,.691,hitter
Boof Bonser,2006,Minnesota Twins,3,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Alexi Casilla,2006,Minnesota Twins,4,1,1,0,0,2,1,.250,.500,.250,.750,hitter
Luis Castillo,2006,Minnesota Twins,584,84,173,3,49,56,58,.296,.358,.370,.728,hitter
Juan Castro,2006,Minnesota Twins,156,10,36,1,14,6,23,.231,.258,.308,.566,hitter
Jesse Crain,2006,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Cuddyer,2006,Minnesota Twins,557,102,158,24,109,62,130,.284,.362,.504,.866,hitter
Willie Eyre,2006,Minnesota Twins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Lew Ford,2006,Minnesota Twins,234,40,53,4,18,16,43,.226,.287,.312,.599,hitter
Matt Guerrier,2006,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Heintz,2006,Minnesota Twins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Torii Hunter,2006,Minnesota Twins,557,86,155,31,98,45,108,.278,.336,.490,.826,hitter
Jason Kubel,2006,Minnesota Twins,220,23,53,8,26,12,45,.241,.279,.386,.665,hitter
Francisco Liriano,2006,Minnesota Twins,5,0,1,0,1,1,3,.200,.333,.200,.533,hitter
Kyle Lohse,2006,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Mauer,2006,Minnesota Twins,521,86,181,13,84,79,54,.347,.429,.507,.936,hitter
Justin Morneau,2006,Minnesota Twins,592,97,190,34,130,53,93,.321,.375,.559,.934,hitter
Joe Nathan,2006,Minnesota Twins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Phil Nevin,2006,Texas Rangers,176,26,38,9,31,21,39,.216,.307,.415,.722,hitter
Nick Punto,2006,Minnesota Twins,459,73,133,1,45,47,68,.290,.352,.373,.725,hitter
Josh Rabe,2006,Minnesota Twins,49,8,14,3,7,2,11,.286,.314,.490,.804,hitter
Brad Radke,2006,Minnesota Twins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Redmond,2006,Minnesota Twins,179,20,61,0,23,4,18,.341,.365,.413,.778,hitter
Dennys Reyes,2006,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Rincon,2006,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luis Antonio Rodriguez,2006,Minnesota Twins,115,11,27,2,6,14,16,.235,.315,.322,.637,hitter
Johan Santana,2006,Minnesota Twins,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Ruben Sierra,2006,Minnesota Twins,28,3,5,0,4,4,7,.179,.273,.214,.487,hitter
Carlos Silva,2006,Minnesota Twins,3,0,1,0,0,0,0,.333,.333,.333,.666,hitter
Shannon Stewart,2006,Minnesota Twins,174,21,51,2,21,14,19,.293,.347,.368,.715,hitter
Terry Tiffee,2006,Minnesota Twins,45,4,11,2,6,4,8,.244,.306,.400,.706,hitter
Jason Tyner,2006,Minnesota Twins,218,29,68,0,18,11,18,.312,.345,.353,.698,hitter
Rondell White,2006,Minnesota Twins,337,32,83,7,38,11,54,.246,.276,.365,.641,hitter
Bobby Abreu,2006,Philadelphia Phillies,339,61,94,8,65,91,86,.277,.427,.434,.861,hitter
David Bell,2006,Philadelphia Phillies,324,39,90,6,34,32,38,.278,.345,.398,.743,hitter
Michael Bourn,2006,Philadelphia Phillies,8,2,1,0,0,1,3,.125,.222,.125,.347,hitter
Eude Brito,2006,Philadelphia Phillies,6,0,0,0,0,1,4,.000,.143,.000,.143,hitter
Pat Burrell,2006,Philadelphia Phillies,462,80,119,29,95,98,131,.258,.388,.502,.890,hitter
Fabio Castro,2006,Philadelphia Phillies,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Clay Condrey,2006,Philadelphia Phillies,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jeff Conine,2006,Baltimore Orioles,389,43,103,9,49,35,53,.265,.325,.401,.726,hitter
Rheal Cormier,2006,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Coste,2006,Philadelphia Phillies,198,25,65,7,32,10,31,.328,.376,.505,.881,hitter
David Dellucci,2006,Philadelphia Phillies,264,41,77,13,39,28,62,.292,.369,.530,.899,hitter
Sal Fasano,2006,Philadelphia Phillies,140,9,34,4,10,5,47,.243,.284,.386,.670,hitter
Gavin Floyd,2006,Philadelphia Phillies,23,0,1,0,0,0,12,.043,.043,.043,.086,hitter
Ryan Franklin,2006,Philadelphia Phillies,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Aaron Fultz,2006,Philadelphia Phillies,4,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Geoff Geary,2006,Philadelphia Phillies,5,2,1,0,1,1,3,.200,.333,.400,.733,hitter
Alex Gonzalez,2006,Philadelphia Phillies,36,4,4,0,1,2,10,.111,.158,.111,.269,hitter
Tom Gordon,2006,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cole Hamels,2006,Philadelphia Phillies,44,4,5,0,3,6,24,.114,.216,.114,.330,hitter
José Hernández,2006,Pittsburgh Pirates,120,8,32,2,12,11,29,.267,.328,.350,.678,hitter
Ryan Howard,2006,Philadelphia Phillies,581,104,182,58,149,108,181,.313,.425,.659,1.084,hitter
Cory Lidle,2006,Philadelphia Phillies,34,3,3,0,0,2,14,.088,.139,.147,.286,hitter
Jon Lieber,2006,Philadelphia Phillies,53,0,5,0,0,4,28,.094,.158,.094,.252,hitter
Mike Lieberthal,2006,Philadelphia Phillies,209,22,57,9,36,8,19,.273,.316,.469,.785,hitter
Ryan Madson,2006,Philadelphia Phillies,33,3,6,0,2,1,13,.182,.206,.212,.418,hitter
Scott Mathieson,2006,Philadelphia Phillies,7,0,1,0,0,0,4,.143,.143,.143,.286,hitter
Jamie Moyer,2006,Seattle Mariners,3,0,1,0,1,0,1,.333,.333,.333,.666,hitter
Brett Myers,2006,Philadelphia Phillies,63,1,2,0,1,4,24,.032,.090,.032,.122,hitter
Abraham O. Nunez,2006,Philadelphia Phillies,322,42,68,2,32,41,58,.211,.303,.273,.576,hitter
Arthur Rhodes,2006,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Roberson,2006,Philadelphia Phillies,41,9,8,0,1,0,9,.195,.214,.244,.458,hitter
Jimmy Rollins,2006,Philadelphia Phillies,689,127,191,25,83,57,80,.277,.334,.478,.812,hitter
Aaron Rowand,2006,Philadelphia Phillies,405,59,106,12,47,18,76,.262,.321,.425,.746,hitter
Carlos Ruiz,2006,Philadelphia Phillies,69,5,18,3,10,5,8,.261,.316,.435,.751,hitter
Brian Sanches,2006,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Danny Sandoval,2006,Philadelphia Phillies,38,1,8,0,4,4,3,.211,.279,.237,.516,hitter
Julio Santana,2006,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Randall Simon,2006,Philadelphia Phillies,21,0,5,0,2,2,6,.238,.304,.238,.542,hitter
Matt Smith,2006,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Thurston,2006,Philadelphia Phillies,18,3,4,0,0,1,2,.222,.300,.278,.578,hitter
Chase Utley,2006,Philadelphia Phillies,658,131,203,32,102,63,132,.309,.379,.527,.906,hitter
Shane Victorino,2006,Philadelphia Phillies,415,70,119,6,46,24,54,.287,.346,.414,.760,hitter
Rick White,2006,Cincinnati Reds,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Randy Wolf,2006,Philadelphia Phillies,21,2,4,0,4,2,8,.190,.240,.286,.526,hitter
Willy Aybar,2006,Los Angeles Dodgers,128,15,32,3,22,18,17,.250,.356,.414,.770,hitter
Danys Baez,2006,Los Angeles Dodgers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Barry,2006,Atlanta Braves,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Wilson Betemit,2006,Atlanta Braves,199,30,56,9,29,19,57,.281,.344,.497,.841,hitter
Blaine Boyer,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lance Cormier,2006,Atlanta Braves,12,0,1,0,0,0,4,.083,.083,.083,.166,hitter
Kyle Davies,2006,Atlanta Braves,23,1,1,1,1,0,8,.043,.043,.174,.217,hitter
Joey Devine,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Diaz,2006,Atlanta Braves,297,37,97,7,32,11,49,.327,.364,.475,.839,hitter
Jeff Francoeur,2006,Atlanta Braves,651,83,169,29,103,23,132,.260,.293,.449,.742,hitter
Wayne Franklin,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Marcus Giles,2006,Atlanta Braves,550,87,144,11,60,62,105,.262,.341,.387,.728,hitter
Tim Hudson,2006,Atlanta Braves,63,4,6,0,3,2,18,.095,.123,.111,.234,hitter
Chuck James,2006,Atlanta Braves,35,2,1,0,0,1,14,.029,.056,.029,.085,hitter
Andruw Jones,2006,Atlanta Braves,565,107,148,41,129,82,127,.262,.363,.531,.894,hitter
Chipper Jones,2006,Atlanta Braves,411,87,133,26,86,61,73,.324,.409,.596,1.005,hitter
Brian Jordan,2006,Atlanta Braves,91,11,21,3,10,7,23,.231,.287,.352,.639,hitter
Adam LaRoche,2006,Atlanta Braves,492,89,140,32,90,55,128,.285,.354,.561,.915,hitter
Ryan Langerhans,2006,Atlanta Braves,315,46,76,7,28,50,91,.241,.350,.378,.728,hitter
Anthony Lerew,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Macay McBride,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian McCann,2006,Atlanta Braves,442,61,147,24,93,41,54,.333,.388,.572,.960,hitter
Peter Moylan,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pete Orr,2006,Atlanta Braves,154,22,39,1,8,5,30,.253,.277,.344,.621,hitter
Chad Paronto,2006,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Tony Pena Jr.,2006,Atlanta Braves,44,12,10,1,3,2,10,.227,.261,.341,.602,hitter
Brayan Peña,2006,Atlanta Braves,41,9,11,1,5,2,5,.268,.302,.390,.692,hitter
Martín Prado,2006,Atlanta Braves,42,3,11,1,9,5,7,.262,.340,.405,.745,hitter
Todd Pratt,2006,Atlanta Braves,135,14,28,4,19,12,43,.207,.272,.341,.613,hitter
Horacio Ramirez,2006,Atlanta Braves,24,2,3,0,0,1,2,.125,.160,.125,.285,hitter
Ken Ray,2006,Atlanta Braves,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Reitsma,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Remlinger,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Edgar Renteria,2006,Atlanta Braves,598,100,175,14,70,62,89,.293,.361,.436,.797,hitter
Jason Shiell,2006,Atlanta Braves,4,0,0,0,0,1,3,.000,.200,.000,.200,hitter
Travis Smith,2006,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
John Smoltz,2006,Atlanta Braves,64,5,8,0,4,4,27,.125,.176,.172,.348,hitter
Jorge Sosa,2006,Atlanta Braves,20,4,3,3,3,2,8,.150,.227,.600,.827,hitter
Phil Stockman,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
John Thomson,2006,Atlanta Braves,30,1,8,0,4,0,10,.267,.267,.333,.600,hitter
Scott Thorman,2006,Atlanta Braves,128,13,30,5,14,5,21,.234,.263,.438,.701,hitter
Oscar Villarreal,2006,Atlanta Braves,7,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Daryle Ward,2006,Washington Nationals,104,15,32,6,19,14,21,.308,.390,.567,.957,hitter
Bob Wickman,2006,Cleveland Indians,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Tyler Yates,2006,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sandy Alomar Jr.,2006,Los Angeles Dodgers,62,3,20,0,9,0,7,.323,.323,.403,.726,hitter
Brian Anderson,2006,Chicago White Sox,365,46,82,8,33,30,90,.225,.290,.359,.649,hitter
Mark Buehrle,2006,Chicago White Sox,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Alex Cintron,2006,Chicago White Sox,288,35,82,5,41,10,35,.285,.310,.392,.702,hitter
Jose Contreras,2006,Chicago White Sox,4,1,0,0,0,2,2,.000,.333,.000,.333,hitter
Neal Cotts,2006,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Crede,2006,Chicago White Sox,544,76,154,30,94,28,58,.283,.323,.506,.829,hitter
Jermaine Dye,2006,Chicago White Sox,539,103,170,44,120,59,118,.315,.385,.622,1.007,hitter
Josh Fields,2006,Chicago White Sox,20,4,3,1,2,5,8,.150,.320,.400,.720,hitter
Freddy Garcia,2006,Chicago White Sox,5,0,1,0,0,0,2,.200,.200,.200,.400,hitter
Jon Garland,2006,Chicago White Sox,5,2,1,1,2,0,3,.200,.200,.800,1.000,hitter
Ross Gload,2006,Chicago White Sox,156,22,51,3,18,6,15,.327,.354,.462,.816,hitter
Tadahito Iguchi,2006,Chicago White Sox,555,97,156,18,67,59,110,.281,.352,.422,.774,hitter
Bobby Jenks,2006,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Paul Konerko,2006,Chicago White Sox,566,97,177,35,113,60,104,.313,.381,.551,.932,hitter
Rob Mackowiak,2006,Chicago White Sox,255,31,74,5,23,28,59,.290,.365,.404,.769,hitter
Brandon McCarthy,2006,Chicago White Sox,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Agustin Montero,2006,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jerry Owens,2006,Chicago White Sox,9,4,3,0,0,0,2,.333,.333,.444,.777,hitter
Pablo Ozuna,2006,Chicago White Sox,189,25,62,2,17,7,16,.328,.365,.444,.809,hitter
A.J. Pierzynski,2006,Chicago White Sox,509,65,150,16,64,22,72,.295,.333,.436,.769,hitter
Scott Podsednik,2006,Chicago White Sox,524,86,137,3,45,54,96,.261,.330,.353,.683,hitter
Cliff Politte,2006,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
David Riske,2006,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Stewart,2006,Chicago White Sox,8,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Ryan Sweeney,2006,Chicago White Sox,35,1,8,0,5,0,7,.229,.229,.229,.458,hitter
Jim Thome,2006,Chicago White Sox,490,108,141,42,109,107,147,.288,.416,.598,1.014,hitter
Matt Thornton,2006,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Uribe,2006,Chicago White Sox,463,53,109,21,71,13,82,.235,.257,.441,.698,hitter
Javier Vazquez,2006,Chicago White Sox,1,1,1,0,0,0,0,1.000,1.000,1.000,2.000,hitter
Chris Widger,2006,Chicago White Sox,76,6,14,1,7,9,20,.184,.264,.263,.527,hitter
Reggie Abercrombie,2006,Florida Marlins,255,39,54,5,24,18,78,.212,.271,.333,.604,hitter
Chris Aguila,2006,Florida Marlins,95,5,22,0,7,9,26,.232,.298,.337,.635,hitter
Alfredo Amezaga,2006,Florida Marlins,334,42,87,3,19,33,46,.260,.332,.332,.664,hitter
Robert Andino,2006,Florida Marlins,24,0,4,0,2,1,6,.167,.185,.208,.393,hitter
Joe Borchard,2006,Seattle Mariners,9,3,2,0,0,0,3,.222,.222,.222,.444,hitter
Joe Borowski,2006,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Miguel Cabrera,2006,Florida Marlins,576,112,195,26,114,86,108,.339,.430,.568,.998,hitter
Matt Cepicky,2006,Florida Marlins,18,0,2,0,0,1,4,.111,.158,.111,.269,hitter
Jose Garcia,2006,Florida Marlins,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Franklyn German,2006,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Wes Helms,2006,Florida Marlins,240,30,79,10,47,21,55,.329,.390,.575,.965,hitter
Matt Herges,2006,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeremy Hermida,2006,Florida Marlins,307,37,77,5,28,33,70,.251,.332,.368,.700,hitter
Paul Hoover,2006,Florida Marlins,5,0,2,0,1,0,0,.400,.400,.400,.800,hitter
Mike Jacobs,2006,Florida Marlins,469,54,123,20,77,45,105,.262,.325,.473,.798,hitter
Josh Johnson,2006,Florida Marlins,42,1,4,0,3,1,23,.095,.116,.143,.259,hitter
Logan Kensing,2006,Florida Marlins,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Carlos Martinez,2006,Florida Marlins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Randy Messenger,2006,Florida Marlins,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Sergio Mitre,2006,Florida Marlins,12,2,2,0,1,0,4,.167,.167,.250,.417,hitter
Brian Moehler,2006,Florida Marlins,31,1,2,0,2,1,15,.065,.121,.065,.186,hitter
Ricky Nolasco,2006,Florida Marlins,41,2,7,1,5,2,19,.171,.209,.244,.453,hitter
Miguel Olivo,2006,Florida Marlins,430,52,113,16,58,9,103,.263,.287,.440,.727,hitter
Scott Olsen,2006,Florida Marlins,58,3,11,0,8,0,18,.190,.190,.224,.414,hitter
Yusmeiro Petit,2006,Florida Marlins,5,1,1,0,1,0,2,.200,.200,.200,.400,hitter
Renyel Pinto,2006,Florida Marlins,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hanley Ramirez,2006,Florida Marlins,633,119,185,17,59,56,128,.292,.353,.480,.833,hitter
Eric Reed,2006,Florida Marlins,41,6,4,0,0,2,10,.098,.178,.098,.276,hitter
