name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Matt Wallner,2024,Minnesota Twins,220,26,57,13,37,24,95,.259,.372,.523,.895,hitter
Alec Bohm,2024,Philadelphia Phillies,554,62,155,15,97,40,86,.280,.332,.448,.780,hitter
Nick Castellanos,2024,Philadelphia Phillies,606,80,154,23,86,41,139,.254,.311,.431,.742,hitter
Kody Clemens,2024,Philadelphia Phillies,114,17,25,5,18,5,29,.219,.258,.447,.705,hitter
David Dahl,2024,Philadelphia Phillies,58,6,12,3,8,3,21,.207,.242,.397,.639,hitter
Seranthony Domínguez,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aramis Garcia,2024,Philadelphia Phillies,7,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Bryce Harper,2024,Philadelphia Phillies,550,85,157,30,87,76,138,.285,.373,.525,.898,hitter
Austin Hays,2024,Baltimore Orioles,157,18,40,3,14,9,40,.255,.316,.395,.711,hitter
Buddy Kennedy,2024,Detroit Tigers,10,2,2,1,4,2,4,.200,.308,.500,.808,hitter
Rafael Marchán,2024,Philadelphia Phillies,51,8,15,3,6,3,8,.294,.345,.549,.894,hitter
Brandon Marsh,2024,Philadelphia Phillies,418,55,104,16,60,50,154,.249,.328,.419,.747,hitter
Whit Merrifield,2024,Philadelphia Phillies,156,21,31,3,11,15,19,.199,.277,.295,.572,hitter
Cristian Pache,2024,Philadelphia Phillies,104,9,21,0,9,13,43,.202,.288,.269,.557,hitter
J.T. Realmuto,2024,Philadelphia Phillies,380,50,101,14,47,27,102,.266,.322,.429,.751,hitter
Johan Rojas,2024,Philadelphia Phillies,338,47,82,3,32,13,69,.243,.279,.322,.601,hitter
Kyle Schwarber,2024,Philadelphia Phillies,573,110,142,38,104,106,197,.248,.366,.485,.851,hitter
Edmundo Sosa,2024,Philadelphia Phillies,249,39,64,7,31,13,66,.257,.313,.422,.735,hitter
Cal Stevenson,2024,Philadelphia Phillies,24,2,6,0,6,3,4,.250,.333,.375,.708,hitter
Bryson Stott,2024,Philadelphia Phillies,506,65,124,11,57,53,93,.245,.315,.356,.671,hitter
Garrett Stubbs,2024,Philadelphia Phillies,164,18,34,1,11,17,50,.207,.296,.262,.558,hitter
Trea Turner,2024,Philadelphia Phillies,505,88,149,21,62,27,98,.295,.338,.469,.807,hitter
Weston Wilson,2024,Philadelphia Phillies,88,13,25,3,10,8,29,.284,.347,.489,.836,hitter
Ronald Acuña Jr.,2024,Atlanta Braves,192,38,48,4,15,27,53,.250,.351,.365,.716,hitter
Ozzie Albies,2024,Atlanta Braves,399,52,100,10,53,27,65,.251,.303,.404,.707,hitter
Nacho Alvarez Jr.,2024,Atlanta Braves,30,1,3,0,0,0,10,.100,.156,.100,.256,hitter
Brian Anderson,2024,Atlanta Braves,5,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Orlando Arcia,2024,Atlanta Braves,551,50,120,17,46,41,128,.218,.271,.354,.625,hitter
Cavan Biggio,2024,Toronto Blue Jays,110,15,22,2,9,14,42,.200,.323,.291,.614,hitter
John Brebbia,2024,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Duvall,2024,Atlanta Braves,303,29,55,11,30,21,99,.182,.245,.323,.568,hitter
David Fletcher,2024,Atlanta Braves,8,0,2,0,2,0,1,.250,.222,.250,.472,hitter
Luis Guillorme,2024,Atlanta Braves,20,2,3,0,3,1,5,.150,.190,.250,.440,hitter
Michael Harris II,2024,Atlanta Braves,440,58,116,16,48,23,94,.264,.304,.418,.722,hitter
Jarred Kelenic,2024,Atlanta Braves,412,49,95,15,45,32,133,.231,.286,.393,.679,hitter
Ramón Laureano,2024,Cleveland Guardians,70,7,10,1,4,7,32,.143,.265,.229,.494,hitter
J.P. Martínez,2024,Atlanta Braves,10,2,2,0,0,0,4,.200,.200,.300,.500,hitter
Whit Merrifield,2024,Philadelphia Phillies,156,21,31,3,11,15,19,.199,.277,.295,.572,hitter
Sean Murphy,2024,Atlanta Braves,233,19,45,10,25,27,67,.193,.284,.352,.636,hitter
Matt Olson,2024,Atlanta Braves,600,78,148,29,98,71,170,.247,.333,.457,.790,hitter
Marcell Ozuna,2024,Atlanta Braves,606,96,183,39,104,74,170,.302,.378,.546,.924,hitter
Austin Riley,2024,Atlanta Braves,425,63,109,19,56,37,118,.256,.322,.461,.783,hitter
Eddie Rosario,2024,Washington Nationals,219,26,40,7,26,13,54,.183,.226,.329,.555,hitter
Zack Short,2024,New York Mets,9,2,1,0,0,2,4,.111,.273,.111,.384,hitter
Jorge Soler,2024,San Francisco Giants,341,57,82,12,40,44,97,.240,.330,.419,.749,hitter
Chadwick Tromp,2024,Atlanta Braves,52,3,13,0,6,1,17,.250,.259,.365,.624,hitter
Gio Urshela,2024,Detroit Tigers,300,25,73,5,37,19,49,.243,.286,.333,.619,hitter
Forrest Wall,2024,Atlanta Braves,29,3,7,0,1,3,6,.241,.313,.241,.554,hitter
Eli White,2024,Atlanta Braves,39,9,11,1,4,1,12,.282,.333,.436,.769,hitter
Luke Williams,2024,Atlanta Braves,46,8,9,0,4,4,13,.196,.275,.261,.536,hitter
Travis d'Arnaud,2024,Atlanta Braves,307,40,73,15,48,24,89,.238,.302,.436,.738,hitter
Jacob Amaya,2024,Houston Astros,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brooks Baldwin,2024,Chicago White Sox,114,9,24,2,8,6,31,.211,.250,.316,.566,hitter
Andrew Benintendi,2024,Chicago White Sox,477,50,109,20,64,41,96,.229,.289,.396,.685,hitter
John Brebbia,2024,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Oscar Colás,2024,Chicago White Sox,33,1,9,0,4,4,10,.273,.368,.273,.641,hitter
Paul DeJong,2024,Chicago White Sox,337,39,77,18,41,14,112,.228,.275,.430,.705,hitter
Duke Ellis,2024,Chicago White Sox,4,1,0,0,0,0,2,.000,.000,.000,.000,hitter
Dominic Fletcher,2024,Chicago White Sox,223,14,46,1,17,11,58,.206,.252,.256,.508,hitter
Robbie Grossman,2024,Chicago White Sox,71,6,15,0,4,13,20,.211,.329,.268,.597,hitter
Eloy Jiménez,2024,Chicago White Sox,229,18,55,5,16,18,47,.240,.297,.345,.642,hitter
Corey Julks,2024,Chicago White Sox,173,17,37,3,14,15,50,.214,.275,.306,.581,hitter
Michael Kopech,2024,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Korey Lee,2024,Chicago White Sox,377,36,79,12,37,17,122,.210,.244,.347,.591,hitter
Nicky Lopez,2024,Chicago White Sox,398,40,96,1,21,37,67,.241,.312,.294,.606,hitter
Martín Maldonado,2024,Chicago White Sox,135,9,16,4,11,8,51,.119,.174,.230,.404,hitter
Danny Mendick,2024,Chicago White Sox,132,13,26,3,8,6,35,.197,.243,.318,.561,hitter
Yoán Moncada,2024,Chicago White Sox,40,4,11,0,0,5,11,.275,.356,.400,.756,hitter
Rafael Ortega,2024,Chicago White Sox,14,4,1,0,1,2,4,.071,.176,.071,.247,hitter
Tommy Pham,2024,Chicago White Sox,271,33,72,5,19,25,63,.266,.330,.380,.710,hitter
Kevin Pillar,2024,Chicago White Sox,25,1,4,1,4,4,8,.160,.290,.360,.650,hitter
Bryan Ramos,2024,Chicago White Sox,99,13,20,3,11,7,22,.202,.252,.333,.585,hitter
Zach Remillard,2024,Chicago White Sox,33,3,8,0,1,5,10,.242,.342,.333,.675,hitter
Luis Robert Jr.,2024,Chicago White Sox,393,47,88,14,35,28,141,.224,.278,.379,.657,hitter
Chuckie Robinson,2024,Chicago White Sox,70,2,9,0,0,5,20,.129,.197,.129,.326,hitter
Nick Senzel,2024,Washington Nationals,206,25,43,7,18,27,53,.209,.303,.359,.662,hitter
Gavin Sheets,2024,Chicago White Sox,451,35,105,10,45,43,106,.233,.303,.357,.660,hitter
Braden Shewmake,2024,Chicago White Sox,64,4,8,1,4,1,10,.125,.134,.203,.337,hitter
Lenyn Sosa,2024,Chicago White Sox,351,28,89,8,35,12,77,.254,.283,.359,.642,hitter
Miguel Vargas,2024,Los Angeles Dodgers,71,11,17,3,9,8,16,.239,.313,.423,.736,hitter
Andrew Vaughn,2024,Chicago White Sox,570,55,140,19,70,38,132,.246,.297,.402,.699,hitter
Tim Anderson,2024,Miami Marlins,234,16,50,0,9,7,68,.214,.237,.226,.463,hitter
Luis Arraez,2024,Miami Marlins,137,22,41,0,5,8,11,.299,.347,.372,.719,hitter
Mike Baumann,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Bell,2024,Miami Marlins,398,38,95,14,49,34,88,.239,.305,.394,.699,hitter
Christian Bethancourt,2024,Miami Marlins,82,9,13,2,7,3,22,.159,.198,.268,.466,hitter
Jonah Bride,2024,Miami Marlins,232,30,64,11,39,30,55,.276,.357,.461,.818,hitter
Vidal Bruján,2024,Miami Marlins,248,32,55,2,16,25,54,.222,.303,.319,.622,hitter
Jake Burger,2024,Miami Marlins,535,68,134,29,76,31,150,.250,.301,.460,.761,hitter
Jazz Chisholm Jr.,2024,Miami Marlins,386,46,96,13,50,39,107,.249,.323,.407,.730,hitter
Griffin Conine,2024,Miami Marlins,82,14,22,3,12,6,28,.268,.326,.451,.777,hitter
Bryan De La Cruz,2024,Miami Marlins,424,44,104,18,51,25,118,.245,.289,.417,.706,hitter
José Devers,2024,Miami Marlins,4,1,1,0,0,0,1,.250,.250,.250,.500,hitter
Xavier Edwards,2024,Miami Marlins,265,39,87,1,26,33,52,.328,.397,.423,.820,hitter
Nick Fortes,2024,Miami Marlins,308,28,70,4,29,11,41,.227,.259,.318,.577,hitter
Avisaíl García,2024,Miami Marlins,50,4,12,2,2,1,13,.240,.255,.380,.635,hitter
Nick Gordon,2024,Miami Marlins,260,29,59,8,32,11,67,.227,.258,.369,.627,hitter
Tristan Gray,2024,Miami Marlins,7,0,0,0,0,0,3,.000,.000,.000,.000,hitter
David Hensley,2024,Miami Marlins,52,9,11,1,4,6,17,.212,.293,.288,.581,hitter
Derek Hill,2024,Texas Rangers,43,5,11,3,5,2,14,.256,.289,.465,.754,hitter
Otto Lopez,2024,Miami Marlins,403,49,109,6,39,25,75,.270,.313,.377,.690,hitter
Dane Myers,2024,Miami Marlins,95,17,25,3,19,8,36,.263,.333,.442,.775,hitter
Connor Norby,2024,Baltimore Orioles,32,3,6,2,3,0,12,.188,.188,.406,.594,hitter
Cristian Pache,2024,Philadelphia Phillies,104,9,21,0,9,13,43,.202,.288,.269,.557,hitter
Jhonny Pereda,2024,Miami Marlins,39,2,9,0,4,0,10,.231,.250,.231,.481,hitter
A.J. Puk,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Emmanuel Rivera,2024,Miami Marlins,201,15,43,1,15,20,51,.214,.294,.269,.563,hitter
Ali Sánchez,2024,Miami Marlins,84,5,14,0,4,4,24,.167,.211,.190,.401,hitter
Jesús Sánchez,2024,Miami Marlins,489,60,123,18,64,41,140,.252,.313,.417,.730,hitter
Javier Sanoja,2024,Miami Marlins,35,3,8,0,2,1,4,.229,.250,.286,.536,hitter
Kyle Stowers,2024,Baltimore Orioles,36,3,11,1,9,0,13,.306,.297,.500,.797,hitter
Forrest Wall,2024,Atlanta Braves,29,3,7,0,1,3,6,.241,.313,.241,.554,hitter
Jon Berti,2024,New York Yankees,66,10,18,1,6,6,14,.273,.342,.318,.660,hitter
Oswaldo Cabrera,2024,New York Yankees,299,47,74,8,36,21,63,.247,.296,.365,.661,hitter
Jazz Chisholm Jr.,2024,Miami Marlins,386,46,96,13,50,39,107,.249,.323,.407,.730,hitter
J.D. Davis,2024,Oakland Athletics,123,12,29,4,5,9,30,.236,.304,.366,.670,hitter
Jasson Domínguez,2024,New York Yankees,56,8,10,2,4,11,19,.179,.313,.304,.617,hitter
Duke Ellis,2024,Chicago White Sox,4,1,0,0,0,0,2,.000,.000,.000,.000,hitter
Trent Grisham,2024,New York Yankees,179,21,34,9,31,22,57,.190,.290,.385,.675,hitter
Jahmai Jones,2024,New York Yankees,42,8,10,1,4,2,16,.238,.304,.381,.685,hitter
Aaron Judge,2024,New York Yankees,559,122,180,58,144,133,171,.322,.458,.701,1.159,hitter
DJ LeMahieu,2024,New York Yankees,201,19,41,2,26,19,35,.204,.269,.259,.528,hitter
Carlos Narváez,2024,New York Yankees,13,0,3,0,0,2,6,.231,.333,.231,.564,hitter
Oswald Peraza,2024,New York Yankees,10,2,2,1,1,1,3,.200,.273,.500,.773,hitter
Ben Rice,2024,New York Yankees,152,20,26,7,23,20,48,.171,.264,.349,.613,hitter
Anthony Rizzo,2024,New York Yankees,337,38,77,8,35,27,65,.228,.301,.335,.636,hitter
Kevin Smith,2024,New York Yankees,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Soto,2024,New York Yankees,576,128,166,41,109,129,119,.288,.419,.569,.988,hitter
Giancarlo Stanton,2024,New York Yankees,417,49,97,27,72,38,143,.233,.298,.475,.773,hitter
Gleyber Torres,2024,New York Yankees,587,80,151,15,63,65,136,.257,.330,.378,.708,hitter
Taylor Trammell,2024,Los Angeles Dodgers,6,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Jose Trevino,2024,New York Yankees,209,26,45,8,28,20,41,.215,.288,.354,.642,hitter
Alex Verdugo,2024,New York Yankees,559,74,130,13,61,49,93,.233,.291,.356,.647,hitter
Anthony Volpe,2024,New York Yankees,637,90,155,12,60,42,156,.243,.293,.364,.657,hitter
Austin Wells,2024,New York Yankees,354,42,81,13,55,47,87,.229,.322,.395,.717,hitter
Willy Adames,2024,Milwaukee Brewers,610,93,153,32,112,74,173,.251,.331,.462,.793,hitter
Jake Bauers,2024,Milwaukee Brewers,302,45,60,12,43,39,118,.199,.301,.361,.662,hitter
Tyler Black,2024,Milwaukee Brewers,49,4,10,0,2,7,17,.204,.316,.245,.561,hitter
Vinny Capra,2024,Milwaukee Brewers,9,1,1,0,0,0,3,.111,.111,.222,.333,hitter
Jackson Chourio,2024,Milwaukee Brewers,528,80,145,21,79,39,121,.275,.327,.464,.791,hitter
Isaac Collins,2024,Milwaukee Brewers,17,0,2,0,0,2,10,.118,.211,.118,.329,hitter
William Contreras,2024,Milwaukee Brewers,595,99,167,23,92,78,139,.281,.365,.466,.831,hitter
Oliver Dunn,2024,Milwaukee Brewers,95,11,21,1,7,6,40,.221,.282,.316,.598,hitter
Sal Frelick,2024,Milwaukee Brewers,475,66,123,2,32,39,78,.259,.320,.335,.655,hitter
Eric Haase,2024,Milwaukee Brewers,66,10,18,5,14,3,28,.273,.304,.515,.819,hitter
Kevin Herget,2024,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brewer Hicklen,2024,Milwaukee Brewers,5,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Rhys Hoskins,2024,Milwaukee Brewers,449,59,96,26,82,53,149,.214,.303,.419,.722,hitter
Nick Mears,2024,Colorado Rockies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Trevor Megill,2024,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Owen Miller,2024,Milwaukee Brewers,27,2,5,0,3,0,8,.185,.185,.222,.407,hitter
Hoby Milner,2024,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Garrett Mitchell,2024,Milwaukee Brewers,196,33,50,8,21,25,71,.255,.342,.469,.811,hitter
Andruw Monasterio,2024,Milwaukee Brewers,125,14,26,1,16,16,40,.208,.303,.272,.575,hitter
Joey Ortiz,2024,Milwaukee Brewers,440,58,105,11,60,56,103,.239,.329,.398,.727,hitter
Joel Payamps,2024,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Elvis Peguero,2024,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Blake Perkins,2024,Milwaukee Brewers,383,54,92,6,43,42,108,.240,.316,.332,.648,hitter
Chris Roller,2024,Milwaukee Brewers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Gary Sánchez,2024,Milwaukee Brewers,245,30,54,11,37,27,76,.220,.307,.392,.699,hitter
Brice Turang,2024,Milwaukee Brewers,559,72,142,7,57,50,105,.254,.316,.349,.665,hitter
Mitch White,2024,Milwaukee Brewers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joey Wiemer,2024,Milwaukee Brewers,26,2,4,0,0,1,9,.154,.185,.154,.339,hitter
Christian Yelich,2024,Milwaukee Brewers,270,44,85,11,42,40,58,.315,.406,.504,.910,hitter
Jordyn Adams,2024,Los Angeles Angels,35,4,8,1,4,3,12,.229,.289,.314,.603,hitter
Jo Adell,2024,Los Angeles Angels,405,54,84,20,62,35,126,.207,.280,.402,.682,hitter
Ehire Adrianza,2024,Los Angeles Angels,26,4,5,1,2,2,11,.192,.250,.346,.596,hitter
Mike Baumann,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Willie Calhoun,2024,Los Angeles Angels,229,26,56,5,20,23,31,.245,.315,.380,.695,hitter
Gustavo Campero,2024,Los Angeles Angels,46,6,11,1,6,0,8,.239,.271,.348,.619,hitter
Brandon Drury,2024,Los Angeles Angels,325,28,55,4,15,27,81,.169,.242,.228,.470,hitter
Niko Goodrum,2024,Tampa Bay Rays,16,1,3,0,0,1,6,.188,.235,.188,.423,hitter
Luis Guillorme,2024,Atlanta Braves,20,2,3,0,3,1,5,.150,.190,.250,.440,hitter
Aaron Hicks,2024,Los Angeles Angels,57,6,8,1,5,6,23,.140,.222,.193,.415,hitter
Keston Hiura,2024,Los Angeles Angels,27,1,4,0,1,0,10,.148,.148,.148,.296,hitter
Niko Kavadas,2024,Los Angeles Angels,93,11,17,4,8,11,41,.183,.283,.333,.616,hitter
Charles Leblanc,2024,Los Angeles Angels,21,6,4,2,6,7,9,.190,.393,.476,.869,hitter
Jack López,2024,Los Angeles Angels,67,4,17,1,6,2,25,.254,.286,.343,.629,hitter
Mickey Moniak,2024,Los Angeles Angels,392,48,86,14,49,21,114,.219,.266,.380,.646,hitter
Zach Neto,2024,Los Angeles Angels,542,70,135,23,77,39,140,.249,.318,.443,.761,hitter
Logan O'Hoppe,2024,Los Angeles Angels,479,64,117,20,56,33,155,.244,.303,.409,.712,hitter
Kyren Paris,2024,Los Angeles Angels,51,4,6,1,5,7,17,.118,.224,.216,.440,hitter
Kevin Pillar,2024,Chicago White Sox,25,1,4,1,4,4,8,.160,.290,.360,.650,hitter
José Quijada,2024,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Anthony Rendon,2024,Los Angeles Angels,206,21,45,0,14,23,35,.218,.307,.267,.574,hitter
Luis Rengifo,2024,Los Angeles Angels,283,41,85,6,30,16,44,.300,.347,.417,.764,hitter
Miguel Sanó,2024,Los Angeles Angels,83,9,17,2,6,9,36,.205,.295,.313,.608,hitter
Nolan Schanuel,2024,Los Angeles Angels,519,62,130,13,54,68,103,.250,.343,.362,.705,hitter
Michael Stefanic,2024,Los Angeles Angels,110,8,24,0,8,10,20,.218,.301,.255,.556,hitter
Bryce Teodosio,2024,Los Angeles Angels,12,1,1,0,0,0,5,.083,.083,.083,.166,hitter
Matt Thaiss,2024,Los Angeles Angels,157,14,32,2,16,28,58,.204,.323,.299,.622,hitter
Mike Trout,2024,Los Angeles Angels,109,17,24,10,14,16,27,.220,.325,.541,.866,hitter
Cole Tucker,2024,Los Angeles Angels,50,3,9,0,3,6,17,.180,.263,.300,.563,hitter
Eric Wagaman,2024,Los Angeles Angels,72,6,18,2,10,2,17,.250,.270,.403,.673,hitter
Taylor Ward,2024,Los Angeles Angels,585,73,144,25,75,63,163,.246,.323,.426,.749,hitter
Guillo Zuñiga,2024,Los Angeles Angels,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Blaze Alexander,2024,Arizona Diamondbacks,166,19,41,3,21,15,49,.247,.321,.343,.664,hitter
Tucker Barnhart,2024,Arizona Diamondbacks,81,13,14,0,6,13,31,.173,.287,.210,.497,hitter
Jorge Barrosa,2024,Arizona Diamondbacks,17,3,3,0,1,0,2,.176,.176,.294,.470,hitter
Josh Bell,2024,Miami Marlins,398,38,95,14,49,34,88,.239,.305,.394,.699,hitter
Corbin Carroll,2024,Arizona Diamondbacks,589,121,136,22,74,73,130,.231,.322,.428,.750,hitter
Adrian Del Castillo,2024,Arizona Diamondbacks,80,12,25,4,19,7,28,.313,.368,.525,.893,hitter
Luis Frías,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Ginkel,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Randal Grichuk,2024,Arizona Diamondbacks,254,40,74,12,46,20,46,.291,.348,.528,.876,hitter
Luis Guillorme,2024,Atlanta Braves,20,2,3,0,3,1,5,.150,.190,.250,.440,hitter
Lourdes Gurriel Jr.,2024,Arizona Diamondbacks,513,72,143,18,75,29,101,.279,.322,.435,.757,hitter
Jose Herrera,2024,Arizona Diamondbacks,97,11,22,1,13,9,27,.227,.290,.320,.610,hitter
Bryce Jarvis,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Joe Mantiply,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ketel Marte,2024,Arizona Diamondbacks,504,93,147,36,95,65,106,.292,.372,.560,.932,hitter
Justin Martinez,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jake McCarthy,2024,Arizona Diamondbacks,442,66,126,8,56,31,78,.285,.349,.400,.749,hitter
Scott McGough,2024,Arizona Diamondbacks,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Gabriel Moreno,2024,Arizona Diamondbacks,305,39,81,5,45,41,52,.266,.353,.380,.733,hitter
Kevin Newman,2024,Arizona Diamondbacks,288,41,80,3,28,15,48,.278,.311,.375,.686,hitter
Joc Pederson,2024,Arizona Diamondbacks,367,62,101,23,64,55,105,.275,.393,.515,.908,hitter
Geraldo Perdomo,2024,Arizona Diamondbacks,337,61,92,3,37,36,58,.273,.344,.374,.718,hitter
Jace Peterson,2024,Arizona Diamondbacks,22,2,1,0,1,3,6,.045,.154,.045,.199,hitter
A.J. Puk,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Paul Sewald,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pavin Smith,2024,Arizona Diamondbacks,137,26,37,9,36,18,31,.270,.348,.547,.895,hitter
Eugenio Suárez,2024,Arizona Diamondbacks,571,90,146,30,101,49,176,.256,.319,.469,.788,hitter
Alek Thomas,2024,Arizona Diamondbacks,95,13,18,3,17,7,17,.189,.245,.358,.603,hitter
Ryan Thompson,2024,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Christian Walker,2024,Arizona Diamondbacks,479,72,120,26,84,55,133,.251,.335,.468,.803,hitter
David Bañuelos,2024,Baltimore Orioles,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mike Baumann,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Danny Coulombe,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Colton Cowser,2024,Baltimore Orioles,499,77,121,24,69,52,172,.242,.321,.447,.768,hitter
Seranthony Domínguez,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Austin Hays,2024,Baltimore Orioles,157,18,40,3,14,9,40,.255,.316,.395,.711,hitter
Jonathan Heasley,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gunnar Henderson,2024,Baltimore Orioles,630,118,177,37,92,78,159,.281,.364,.529,.893,hitter
Jackson Holliday,2024,Baltimore Orioles,190,28,36,5,23,15,69,.189,.255,.311,.566,hitter
Eloy Jiménez,2024,Chicago White Sox,229,18,55,5,16,18,47,.240,.297,.345,.642,hitter
Daniel Johnson,2024,Baltimore Orioles,1,1,0,0,0,0,0,.000,.000,.000,.000,hitter
Tony Kemp,2024,Baltimore Orioles,9,1,0,0,0,1,1,.000,.100,.000,.100,hitter
Craig Kimbrel,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Heston Kjerstad,2024,Baltimore Orioles,99,8,25,4,14,10,33,.253,.351,.394,.745,hitter
Jorge Mateo,2024,Baltimore Orioles,192,30,44,5,18,10,48,.229,.267,.401,.668,hitter
Nick Maton,2024,Baltimore Orioles,5,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Coby Mayo,2024,Baltimore Orioles,41,4,4,0,0,4,22,.098,.196,.098,.294,hitter
James McCann,2024,Baltimore Orioles,214,27,50,8,31,13,56,.234,.279,.388,.667,hitter
Ryan McKenna,2024,Baltimore Orioles,8,3,3,2,2,1,1,.375,.444,1.125,1.569,hitter
Ryan Mountcastle,2024,Baltimore Orioles,473,54,128,13,63,27,114,.271,.308,.425,.733,hitter
Cedric Mullins,2024,Baltimore Orioles,444,69,104,18,54,41,98,.234,.305,.405,.710,hitter
Connor Norby,2024,Baltimore Orioles,32,3,6,2,3,0,12,.188,.188,.406,.594,hitter
Ryan O'Hearn,2024,Baltimore Orioles,443,60,117,15,59,46,69,.264,.334,.427,.761,hitter
Cristian Pache,2024,Philadelphia Phillies,104,9,21,0,9,13,43,.202,.288,.269,.557,hitter
Emmanuel Rivera,2024,Miami Marlins,201,15,43,1,15,20,51,.214,.294,.269,.563,hitter
Adley Rutschman,2024,Baltimore Orioles,571,68,143,19,79,58,103,.250,.318,.391,.709,hitter
Anthony Santander,2024,Baltimore Orioles,595,91,140,44,102,58,129,.235,.308,.506,.814,hitter
Austin Slater,2024,San Francisco Giants,90,12,18,1,9,16,31,.200,.330,.244,.574,hitter
Livan Soto,2024,Cincinnati Reds,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kyle Stowers,2024,Baltimore Orioles,36,3,11,1,9,0,13,.306,.297,.500,.797,hitter
Albert Suárez,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ramón Urías,2024,Baltimore Orioles,272,39,69,11,37,23,55,.254,.322,.423,.745,hitter
Jacob Webb,2024,Baltimore Orioles,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jordan Westburg,2024,Baltimore Orioles,416,57,110,18,63,22,97,.264,.312,.481,.793,hitter
Wilyer Abreu,2024,Boston Red Sox,399,59,101,15,58,40,125,.253,.322,.459,.781,hitter
Chase Anderson,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brennan Bernardino,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Isaiah Campbell,2024,Boston Red Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Triston Casas,2024,Boston Red Sox,212,28,51,13,32,30,77,.241,.337,.462,.799,hitter
Garrett Cooper,2024,Chicago Cubs,37,3,10,1,6,4,13,.270,.341,.432,.773,hitter
Bobby Dalbec,2024,Boston Red Sox,83,6,11,1,8,8,43,.133,.217,.193,.410,hitter
Rafael Devers,2024,Boston Red Sox,525,87,143,28,83,67,147,.272,.354,.516,.870,hitter
Jarren Duran,2024,Boston Red Sox,671,111,191,21,75,54,160,.285,.342,.492,.834,hitter
Mickey Gasper,2024,Boston Red Sox,18,1,0,0,0,4,8,.000,.217,.000,.217,hitter
Romy Gonzalez,2024,Boston Red Sox,199,25,53,6,29,12,58,.266,.306,.417,.723,hitter
