name,year,team,AB,R,H,HR,RBI,BB,K,AVG,OBP,SLG,OPS,playerType
Tim Corcoran,2007,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Carl Crawford,2007,Tampa Bay Devil Rays,584,93,184,11,80,32,112,.315,.355,.466,.821,hitter
Elijah Dukes,2007,Tampa Bay Devil Rays,184,27,35,10,21,33,44,.190,.318,.391,.709,hitter
Casey Fossum,2007,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Gary Glover,2007,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jonny Gomes,2007,Tampa Bay Devil Rays,348,48,85,17,49,35,126,.244,.322,.460,.782,hitter
Joel Guzman,2007,Tampa Bay Devil Rays,37,5,9,0,4,2,10,.243,.282,.378,.660,hitter
Jason Hammel,2007,Tampa Bay Devil Rays,1,0,1,0,1,0,0,1.000,1.000,2.000,3.000,hitter
Brendan Harris,2007,Tampa Bay Devil Rays,521,72,149,12,59,42,96,.286,.343,.434,.777,hitter
J.P. Howell,2007,Tampa Bay Devil Rays,6,1,2,0,1,0,2,.333,.333,.333,.666,hitter
Akinori Iwamura,2007,Tampa Bay Devil Rays,491,82,140,7,34,58,114,.285,.359,.411,.770,hitter
Edwin Jackson,2007,Tampa Bay Devil Rays,2,0,1,0,0,0,1,.500,.500,.500,1.000,hitter
Scott Kazmir,2007,Tampa Bay Devil Rays,2,0,1,0,1,0,0,.500,.500,.500,1.000,hitter
Dustan Mohr,2007,Tampa Bay Devil Rays,16,1,2,1,2,0,6,.125,.125,.313,.438,hitter
Dioner Navarro,2007,Tampa Bay Devil Rays,388,46,88,9,44,33,67,.227,.286,.356,.642,hitter
Greg Norton,2007,Tampa Bay Devil Rays,202,25,49,4,23,37,55,.243,.358,.347,.705,hitter
Chad Orvella,2007,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Josh Paul,2007,Tampa Bay Devil Rays,105,8,20,1,9,6,30,.190,.234,.248,.482,hitter
Carlos Pena,2007,Tampa Bay Devil Rays,490,99,138,46,121,103,142,.282,.411,.627,1.038,hitter
Al Reyes,2007,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Shawn Riggans,2007,Tampa Bay Devil Rays,10,1,1,0,2,0,1,.100,.100,.100,.200,hitter
Justin Ruggiano,2007,Tampa Bay Devil Rays,14,2,3,0,3,1,5,.214,.267,.214,.481,hitter
James Shields,2007,Tampa Bay Devil Rays,6,1,1,0,0,0,0,.167,.167,.167,.334,hitter
Andy Sonnanstine,2007,Tampa Bay Devil Rays,5,1,2,0,1,0,2,.400,.400,.400,.800,hitter
Brian Stokes,2007,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
B.J. Upton,2007,Tampa Bay Devil Rays,474,86,142,24,82,65,154,.300,.386,.508,.894,hitter
Jorge Velandia,2007,Tampa Bay Devil Rays,50,7,16,2,11,8,17,.320,.424,.520,.944,hitter
Dan Wheeler,2007,Houston Astros,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ty Wigginton,2007,Tampa Bay Devil Rays,378,47,104,16,49,28,73,.275,.329,.458,.787,hitter
Josh Wilson,2007,Washington Nationals,19,3,1,0,0,5,6,.053,.280,.053,.333,hitter
Jay Witasick,2007,Tampa Bay Devil Rays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Delmon Young,2007,Tampa Bay Devil Rays,645,65,186,13,93,26,127,.288,.316,.408,.724,hitter
Ben Zobrist,2007,Tampa Bay Devil Rays,97,8,15,1,9,3,21,.155,.184,.206,.390,hitter
Joaquín Benoit,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hank Blalock,2007,Texas Rangers,208,32,61,10,33,21,38,.293,.358,.543,.901,hitter
Jason Botts,2007,Texas Rangers,167,19,40,2,14,19,59,.240,.326,.335,.661,hitter
Marlon Byrd,2007,Texas Rangers,414,60,127,10,70,29,88,.307,.355,.459,.814,hitter
Frank Catalanotto,2007,Texas Rangers,331,52,86,11,44,28,37,.260,.337,.444,.781,hitter
Nelson Cruz,2007,Texas Rangers,307,35,72,9,34,21,87,.235,.287,.384,.671,hitter
Victor Diaz,2007,Texas Rangers,104,13,25,9,25,1,33,.240,.259,.538,.797,hitter
Willie Eyre,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Feldman,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Frank Francisco,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Eric Gagne,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Freddy Guzman,2007,Texas Rangers,6,2,1,1,1,0,2,.167,.167,.667,.834,hitter
Jerry Hairston,2007,Texas Rangers,159,22,30,3,16,11,24,.189,.249,.289,.538,hitter
Matt Kata,2007,Texas Rangers,70,12,13,2,6,5,18,.186,.250,.300,.550,hitter
Ian Kinsler,2007,Texas Rangers,483,96,127,20,61,62,83,.263,.355,.441,.796,hitter
John Koronka,2007,Texas Rangers,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Gerald Laird,2007,Texas Rangers,407,48,91,9,47,30,103,.224,.278,.349,.627,hitter
Wes Littleton,2007,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Kameron Loe,2007,Texas Rangers,2,1,1,0,0,1,0,.500,.667,.500,1.167,hitter
Kenny Lofton,2007,Texas Rangers,317,62,96,7,23,39,28,.303,.380,.438,.818,hitter
Kevin Mahar,2007,Texas Rangers,18,2,3,0,1,0,7,.167,.167,.222,.389,hitter
Ron Mahay,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brandon McCarthy,2007,Texas Rangers,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Adam Melhuse,2007,Oakland Athletics,26,2,6,0,2,4,8,.231,.333,.269,.602,hitter
Travis Metcalf,2007,Texas Rangers,161,25,41,5,21,13,41,.255,.307,.435,.742,hitter
Kevin Millwood,2007,Texas Rangers,4,0,0,0,0,0,4,.000,.000,.000,.000,hitter
David Murphy,2007,Boston Red Sox,2,1,1,0,0,0,1,.500,.500,1.500,2.000,hitter
Akinori Otsuka,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vicente Padilla,2007,Texas Rangers,2,1,1,0,0,0,1,.500,.500,.500,1.000,hitter
Guillermo Quiroz,2007,Texas Rangers,10,1,4,0,2,1,2,.400,.455,.500,.955,hitter
Desi Relaford,2007,Texas Rangers,26,2,3,0,0,2,6,.115,.179,.115,.294,hitter
Jarrod Saltalamacchia,2007,Atlanta Braves,141,11,40,4,12,10,28,.284,.333,.411,.744,hitter
Sammy Sosa,2007,Texas Rangers,412,53,104,21,92,34,112,.252,.311,.468,.779,hitter
Chris Stewart,2007,Texas Rangers,37,4,9,0,3,3,6,.243,.300,.297,.597,hitter
Mark Teixeira,2007,Texas Rangers,286,48,85,13,49,45,66,.297,.397,.524,.921,hitter
Robinson Tejeda,2007,Texas Rangers,3,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Ramón Vázquez,2007,Texas Rangers,300,42,69,8,28,29,72,.230,.300,.373,.673,hitter
Brad Wilkerson,2007,Texas Rangers,338,54,79,20,62,43,107,.234,.319,.467,.786,hitter
C.J. Wilson,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jamey Wright,2007,Texas Rangers,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Michael Young,2007,Texas Rangers,639,80,201,9,94,47,107,.315,.366,.418,.784,hitter
Jeremy Accardo,2007,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Russ Adams,2007,Toronto Blue Jays,60,14,14,2,12,7,14,.233,.313,.383,.696,hitter
A.J. Burnett,2007,Toronto Blue Jays,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Howie Clark,2007,Toronto Blue Jays,49,6,10,0,2,7,5,.204,.298,.245,.543,hitter
Royce Clayton,2007,Toronto Blue Jays,189,23,48,1,12,14,50,.254,.304,.344,.648,hitter
Jordan De Jong,2007,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Scott Downs,2007,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Sal Fasano,2007,Toronto Blue Jays,45,5,8,1,4,2,19,.178,.229,.311,.540,hitter
Jason Frasor,2007,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Troy Glaus,2007,Toronto Blue Jays,385,60,101,20,62,61,102,.262,.366,.473,.839,hitter
John-Ford Griffin,2007,Toronto Blue Jays,10,4,3,1,3,3,5,.300,.429,.700,1.129,hitter
Roy Halladay,2007,Toronto Blue Jays,4,0,2,0,1,0,2,.500,.500,.500,1.000,hitter
Aaron Hill,2007,Toronto Blue Jays,608,87,177,17,78,41,102,.291,.333,.459,.792,hitter
Joe Inglett,2007,Toronto Blue Jays,5,0,3,0,2,0,0,.600,.600,1.000,1.600,hitter
Casey Janssen,2007,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Reed Johnson,2007,Toronto Blue Jays,275,31,65,2,14,16,56,.236,.305,.320,.625,hitter
Joe Kennedy,2007,Oakland Athletics,3,1,1,0,2,0,0,.333,.333,.667,1.000,hitter
Adam Lind,2007,Toronto Blue Jays,290,34,69,11,46,16,65,.238,.278,.400,.678,hitter
Jesse Litsch,2007,Toronto Blue Jays,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Hector Luna,2007,Toronto Blue Jays,42,5,7,1,4,2,10,.167,.217,.238,.455,hitter
Shaun Marcum,2007,Toronto Blue Jays,4,0,0,0,0,1,2,.000,.200,.000,.200,hitter
John McDonald,2007,Toronto Blue Jays,327,32,82,1,31,11,48,.251,.279,.333,.612,hitter
Dustin McGowan,2007,Toronto Blue Jays,7,1,2,0,0,0,3,.286,.286,.286,.572,hitter
Ray Olmedo,2007,Toronto Blue Jays,51,6,11,0,1,2,9,.216,.245,.294,.539,hitter
Lyle Overbay,2007,Toronto Blue Jays,425,49,102,10,44,47,78,.240,.315,.391,.706,hitter
Jason Phillips,2007,Toronto Blue Jays,144,11,30,1,12,10,21,.208,.269,.278,.547,hitter
Alex Rios,2007,Toronto Blue Jays,643,114,191,24,85,55,103,.297,.354,.498,.852,hitter
Ryan Roberts,2007,Toronto Blue Jays,13,2,1,0,0,2,7,.077,.250,.077,.327,hitter
Jason Smith,2007,Toronto Blue Jays,52,7,11,0,4,3,22,.212,.268,.269,.537,hitter
Matt Stairs,2007,Toronto Blue Jays,357,58,103,21,64,44,66,.289,.368,.549,.917,hitter
Brian Tallet,2007,Toronto Blue Jays,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Curtis Thigpen,2007,Toronto Blue Jays,101,13,24,0,11,8,17,.238,.294,.287,.581,hitter
Frank Thomas,2007,Toronto Blue Jays,531,63,147,26,95,81,94,.277,.377,.480,.857,hitter
Josh Towers,2007,Toronto Blue Jays,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Vernon Wells,2007,Toronto Blue Jays,584,85,143,16,80,49,89,.245,.304,.402,.706,hitter
Gregg Zaun,2007,Toronto Blue Jays,331,43,80,10,52,51,55,.242,.341,.411,.752,hitter
Scott Baker,2007,Minnesota Twins,6,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jason Bartlett,2007,Minnesota Twins,510,75,135,5,43,50,73,.265,.339,.361,.700,hitter
Boof Bonser,2007,Minnesota Twins,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Brian Buscher,2007,Minnesota Twins,82,8,20,2,10,10,16,.244,.323,.329,.652,hitter
Alexi Casilla,2007,Minnesota Twins,189,15,42,0,9,9,29,.222,.256,.259,.515,hitter
Luis Castillo,2007,Minnesota Twins,349,54,106,0,18,29,28,.304,.356,.352,.708,hitter
Jeff Cirillo,2007,Minnesota Twins,153,18,40,2,21,15,13,.261,.327,.386,.713,hitter
Michael Cuddyer,2007,Minnesota Twins,547,87,151,16,81,64,107,.276,.356,.433,.789,hitter
Lew Ford,2007,Minnesota Twins,116,13,27,3,14,11,24,.233,.315,.362,.677,hitter
Matt Garza,2007,Minnesota Twins,2,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Matt Guerrier,2007,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chris Heintz,2007,Minnesota Twins,56,0,14,0,7,3,12,.250,.288,.250,.538,hitter
Torii Hunter,2007,Minnesota Twins,600,94,172,28,107,40,101,.287,.334,.505,.839,hitter
Garrett Jones,2007,Minnesota Twins,77,7,16,2,5,6,20,.208,.262,.338,.600,hitter
Jason Kubel,2007,Minnesota Twins,418,49,114,13,65,41,79,.273,.335,.450,.785,hitter
Matthew LeCroy,2007,Minnesota Twins,20,1,3,0,0,0,4,.150,.150,.200,.350,hitter
Joe Mauer,2007,Minnesota Twins,406,62,119,7,60,57,51,.293,.382,.426,.808,hitter
Darnell McDonald,2007,Minnesota Twins,10,0,1,0,0,1,3,.100,.182,.100,.282,hitter
Jose Morales,2007,Minnesota Twins,3,1,3,0,0,0,0,1.000,1.000,1.333,2.333,hitter
Justin Morneau,2007,Minnesota Twins,590,84,160,31,111,64,91,.271,.343,.492,.835,hitter
Joe Nathan,2007,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Pat Neshek,2007,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ramon Ortiz,2007,Minnesota Twins,3,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Nick Punto,2007,Minnesota Twins,472,53,99,1,25,55,90,.210,.291,.271,.562,hitter
Josh Rabe,2007,Minnesota Twins,31,2,6,0,2,0,7,.194,.194,.194,.388,hitter
Mike Redmond,2007,Minnesota Twins,272,23,80,1,38,18,23,.294,.346,.353,.699,hitter
Dennys Reyes,2007,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Juan Rincon,2007,Minnesota Twins,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Luis Antonio Rodriguez,2007,Minnesota Twins,155,18,34,2,12,12,14,.219,.281,.303,.584,hitter
Johan Santana,2007,Minnesota Twins,7,2,2,0,1,1,0,.286,.375,.714,1.089,hitter
Carlos Silva,2007,Minnesota Twins,4,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Jason Tyner,2007,Minnesota Twins,304,42,87,1,22,16,26,.286,.331,.355,.686,hitter
Tommy Watkins,2007,Minnesota Twins,28,2,10,0,0,4,4,.357,.438,.357,.795,hitter
Rondell White,2007,Minnesota Twins,109,8,19,4,20,6,19,.174,.235,.321,.556,hitter
Antonio Alfonseca,2007,Philadelphia Phillies,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rod Barajas,2007,Philadelphia Phillies,122,16,28,4,10,21,24,.230,.352,.393,.745,hitter
Joe Bisenius,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Michael Bourn,2007,Philadelphia Phillies,119,29,33,1,6,13,21,.277,.348,.378,.726,hitter
Russell Branyan,2007,San Diego Padres,122,16,24,7,19,21,48,.197,.322,.426,.748,hitter
Pat Burrell,2007,Philadelphia Phillies,472,77,121,30,97,114,120,.256,.400,.502,.902,hitter
Fabio Castro,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Clay Condrey,2007,Philadelphia Phillies,4,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Chris Coste,2007,Philadelphia Phillies,129,15,36,5,22,4,20,.279,.311,.419,.730,hitter
Kane Davis,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Francisco Del Rosario,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Greg Dobbs,2007,Philadelphia Phillies,324,45,88,10,55,29,67,.272,.330,.451,.781,hitter
J.D. Durbin,2007,Arizona Diamondbacks,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Adam Eaton,2007,Philadelphia Phillies,62,4,13,1,5,3,22,.210,.246,.274,.520,hitter
John Ennis,2007,Philadelphia Phillies,3,0,1,0,0,0,1,.333,.333,.333,.666,hitter
Anderson Garcia,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Freddy Garcia,2007,Philadelphia Phillies,17,1,4,0,2,2,7,.235,.300,.294,.594,hitter
Geoff Geary,2007,Philadelphia Phillies,4,0,0,0,0,0,3,.000,.000,.000,.000,hitter
Tom Gordon,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Cole Hamels,2007,Philadelphia Phillies,64,7,9,0,2,2,26,.141,.164,.172,.336,hitter
J.A. Happ,2007,Philadelphia Phillies,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Wes Helms,2007,Philadelphia Phillies,280,21,69,5,39,19,62,.246,.297,.368,.665,hitter
Yoel Hernandez,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ryan Howard,2007,Philadelphia Phillies,529,94,142,47,136,107,199,.268,.392,.584,.976,hitter
Tadahito Iguchi,2007,Chicago White Sox,327,45,82,6,31,44,65,.251,.340,.382,.722,hitter
Kyle Kendrick,2007,Philadelphia Phillies,39,6,6,0,2,3,17,.154,.244,.154,.398,hitter
Pete Laforest,2007,San Diego Padres,25,7,9,1,3,5,8,.360,.467,.520,.987,hitter
Jon Lieber,2007,Philadelphia Phillies,17,2,1,0,1,4,8,.059,.238,.059,.297,hitter
Kyle Lohse,2007,Cincinnati Reds,33,1,5,0,1,1,7,.152,.171,.152,.323,hitter
Ryan Madson,2007,Philadelphia Phillies,3,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Jose Mesa,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jamie Moyer,2007,Philadelphia Phillies,73,4,9,0,2,2,26,.123,.147,.151,.298,hitter
Brett Myers,2007,Philadelphia Phillies,6,1,0,0,0,2,4,.000,.250,.000,.250,hitter
Abraham O. Nunez,2007,Philadelphia Phillies,252,24,59,0,16,30,48,.234,.318,.282,.600,hitter
Chris Roberson,2007,Philadelphia Phillies,28,6,8,0,1,1,4,.286,.310,.286,.596,hitter
Jimmy Rollins,2007,Philadelphia Phillies,716,139,212,30,94,49,85,.296,.344,.531,.875,hitter
J.C. Romero,2007,Philadelphia Phillies,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Aaron Rowand,2007,Philadelphia Phillies,612,105,189,27,89,47,119,.309,.374,.515,.889,hitter
Carlos Ruiz,2007,Philadelphia Phillies,374,42,97,6,54,42,49,.259,.340,.396,.736,hitter
Brian Sanches,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Zack Segovia,2007,Philadelphia Phillies,2,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Smith,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Chase Utley,2007,Philadelphia Phillies,530,104,176,22,103,50,89,.332,.410,.566,.976,hitter
Shane Victorino,2007,Philadelphia Phillies,456,78,128,12,46,37,62,.281,.347,.423,.770,hitter
Jayson Werth,2007,Philadelphia Phillies,255,43,76,8,49,44,73,.298,.404,.459,.863,hitter
Mike Zagurski,2007,Philadelphia Phillies,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Manny Acosta,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jose Ascanio,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Kevin Barry,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jeff Bennett,2007,Atlanta Braves,4,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Blaine Boyer,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Buddy Carlyle,2007,Atlanta Braves,36,4,5,0,3,0,12,.139,.139,.139,.278,hitter
Steve Colyer,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Lance Cormier,2007,Atlanta Braves,16,0,0,0,0,1,7,.000,.059,.000,.059,hitter
Kyle Davies,2007,Atlanta Braves,26,3,5,1,4,2,12,.192,.250,.346,.596,hitter
Joey Devine,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Matt Diaz,2007,Atlanta Braves,358,44,121,12,45,16,63,.338,.368,.497,.865,hitter
Octavio Dotel,2007,Kansas City Royals,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Yunel Escobar,2007,Atlanta Braves,319,54,104,5,28,27,44,.326,.385,.451,.836,hitter
Julio Franco,2007,New York Mets,50,7,10,1,8,10,13,.200,.328,.260,.588,hitter
Jeff Francoeur,2007,Atlanta Braves,642,84,188,19,105,42,129,.293,.338,.444,.782,hitter
Michael Gonzalez,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Willie Harris,2007,Atlanta Braves,344,56,93,2,32,40,71,.270,.349,.392,.741,hitter
Tim Hudson,2007,Atlanta Braves,76,6,20,0,9,3,18,.263,.291,.303,.594,hitter
Chuck James,2007,Atlanta Braves,53,3,6,0,2,2,16,.113,.145,.132,.277,hitter
Kelly Johnson,2007,Atlanta Braves,521,91,144,16,68,79,117,.276,.375,.457,.832,hitter
Andruw Jones,2007,Atlanta Braves,572,83,127,26,94,70,138,.222,.311,.413,.724,hitter
Brandon Jones,2007,Atlanta Braves,19,0,3,0,4,0,8,.158,.190,.211,.401,hitter
Chipper Jones,2007,Atlanta Braves,513,108,173,29,102,82,75,.337,.425,.604,1.029,hitter
Ryan Langerhans,2007,Atlanta Braves,44,3,3,0,1,6,16,.068,.192,.091,.283,hitter
Wilfredo Ledezma,2007,Detroit Tigers,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Anthony Lerew,2007,Atlanta Braves,3,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Ron Mahay,2007,Texas Rangers,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Macay McBride,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian McCann,2007,Atlanta Braves,504,51,136,18,92,35,74,.270,.320,.452,.772,hitter
Corky Miller,2007,Atlanta Braves,27,3,7,1,4,1,5,.259,.310,.444,.754,hitter
Peter Moylan,2007,Atlanta Braves,4,0,0,0,0,1,3,.000,.200,.000,.200,hitter
Pete Orr,2007,Atlanta Braves,65,11,13,0,2,3,14,.200,.235,.215,.450,hitter
Chad Paronto,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brayan Peña,2007,Atlanta Braves,33,2,7,1,3,0,3,.212,.212,.303,.515,hitter
Martín Prado,2007,Atlanta Braves,59,5,17,0,2,3,6,.288,.323,.339,.662,hitter
Mark Redman,2007,Atlanta Braves,5,1,0,0,0,1,3,.000,.167,.000,.167,hitter
Edgar Renteria,2007,Atlanta Braves,494,87,164,12,57,46,77,.332,.390,.470,.860,hitter
Jo-Jo Reyes,2007,Atlanta Braves,19,1,3,0,0,0,7,.158,.158,.158,.316,hitter
Royce Ring,2007,San Diego Padres,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jarrod Saltalamacchia,2007,Atlanta Braves,141,11,40,4,12,10,28,.284,.333,.411,.744,hitter
Clint Sammons,2007,Atlanta Braves,3,0,2,0,0,0,0,.667,.667,1.000,1.667,hitter
John Smoltz,2007,Atlanta Braves,54,1,5,0,2,1,19,.093,.109,.111,.220,hitter
Rafael Soriano,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Mark Teixeira,2007,Texas Rangers,286,48,85,13,49,45,66,.297,.397,.524,.921,hitter
Scott Thorman,2007,Atlanta Braves,287,37,62,11,36,14,70,.216,.258,.394,.652,hitter
Oscar Villarreal,2007,Atlanta Braves,4,0,1,0,0,0,1,.250,.250,.250,.500,hitter
Bob Wickman,2007,Atlanta Braves,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Craig Wilson,2007,Atlanta Braves,58,6,10,1,2,8,25,.172,.304,.259,.563,hitter
Chris Woodward,2007,Atlanta Braves,136,16,27,1,8,10,29,.199,.252,.279,.531,hitter
Tyler Yates,2007,Atlanta Braves,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
David Aardsma,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Brian Anderson,2007,Chicago White Sox,17,3,2,0,0,2,7,.118,.211,.176,.387,hitter
Mark Buehrle,2007,Chicago White Sox,5,0,0,0,0,0,4,.000,.000,.000,.000,hitter
Ryan Bukvich,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Alex Cintron,2007,Chicago White Sox,185,23,45,2,19,9,35,.243,.281,.324,.605,hitter
Jose Contreras,2007,Chicago White Sox,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Joe Crede,2007,Chicago White Sox,167,13,36,4,22,10,24,.216,.258,.317,.575,hitter
John Danks,2007,Chicago White Sox,2,0,0,0,0,0,2,.000,.000,.000,.000,hitter
Dewon Day,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jermaine Dye,2007,Chicago White Sox,508,68,129,28,78,45,107,.254,.317,.486,.803,hitter
Darin Erstad,2007,Chicago White Sox,310,33,77,4,32,28,44,.248,.310,.335,.645,hitter
Josh Fields,2007,Chicago White Sox,373,54,91,23,67,35,125,.244,.308,.480,.788,hitter
Jon Garland,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Andy González,2007,Chicago White Sox,189,17,35,2,11,25,61,.185,.280,.249,.529,hitter
Toby Hall,2007,Chicago White Sox,116,8,24,0,3,3,12,.207,.225,.241,.466,hitter
Tadahito Iguchi,2007,Chicago White Sox,327,45,82,6,31,44,65,.251,.340,.382,.722,hitter
Bobby Jenks,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Paul Konerko,2007,Chicago White Sox,549,71,142,31,90,78,102,.259,.351,.490,.841,hitter
Boone Logan,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Donny Lucy,2007,Chicago White Sox,15,0,3,0,0,0,6,.200,.200,.200,.400,hitter
Mike MacDougal,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Rob Mackowiak,2007,Chicago White Sox,237,34,66,6,36,23,53,.278,.354,.418,.772,hitter
Nick Masset,2007,Chicago White Sox,1,0,0,0,0,0,1,.000,.000,.000,.000,hitter
Gustavo Molina,2007,Chicago White Sox,18,0,1,0,1,1,4,.056,.100,.056,.156,hitter
Mike Myers,2007,New York Yankees,1,0,0,0,0,0,0,.000,.000,.000,.000,hitter
Jerry Owens,2007,Chicago White Sox,356,44,95,1,17,27,63,.267,.324,.312,.636,hitter
Pablo Ozuna,2007,Chicago White Sox,78,9,19,0,3,3,9,.244,.280,.282,.562,hitter
Heath Phillips,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
A.J. Pierzynski,2007,Chicago White Sox,472,54,124,14,50,25,66,.263,.309,.403,.712,hitter
Scott Podsednik,2007,Chicago White Sox,214,30,52,2,11,13,36,.243,.299,.369,.668,hitter
Bret Prinz,2007,Chicago White Sox,0,0,0,0,0,0,0,.000,.000,.000,.000,hitter
